Time,V(y),V(yk),V(rk)
4.47,0.904225688890849,0.88336086869679,1
4.5,0.905258190112321,0.88336086869679,1
4.53,0.905345714262125,0.905316577255181,1
4.56,0.905375743767895,0.905316577255181,1
4.59,0.905404885817594,0.905316577255181,1
4.62,0.905433166591551,0.905316577255181,1
4.65,0.905460611542338,0.905316577255181,1
4.68,0.905487245372185,0.905316577255181,1
4.71,0.905513092053335,0.905316577255181,1
4.74,0.905538174849553,0.905316577255181,1
4.77,0.905562514490166,0.905316577255181,1
4.8,0.905586136590877,0.905316577255181,1
4.83,0.905609060592871,0.905316577255181,1
4.86,0.905631307089805,0.905316577255181,1
4.89,0.905652896103405,0.905316577255181,1
4.92,0.905673847065174,0.905316577255181,1
4.95,0.905694178832396,0.905316577255181,1
4.98,0.905713909705038,0.905316577255181,1
5.01,0.905970868829309,0.905727831951553,1
5.04,0.9068354978362,0.905727831951553,1
5.07,0.90767458503866,0.905727831951553,1
5.1,0.908488873951871,0.905727831951553,1
5.13,0.909279097008791,0.905727831951553,1
5.16,0.910045965443792,0.905727831951553,1
5.19,0.910790169489531,0.905727831951553,1
5.22,0.911512378979964,0.905727831951553,1
5.25,0.912213243952489,0.905727831951553,1
5.28,0.912893342811862,0.905727831951553,1
5.31,0.913553393726155,0.905727831951553,1
5.34,0.914193937575198,0.905727831951553,1
5.37,0.914815550506991,0.905727831951553,1
5.4,0.915418791999394,0.905727831951553,1
5.43,0.916004205009911,0.905727831951553,1
5.46,0.916572316449829,0.905727831951553,1
5.49,0.917123637657879,0.905727831951553,1
5.52,0.917532817202019,0.917334624478379,1
5.55,0.917850455299426,0.917334624478379,1
5.58,0.91815870728906,0.917334624478379,1
5.61,0.91845784911729,0.917334624478379,1
5.64,0.918748149970235,0.917334624478379,1
5.67,0.919029871135761,0.917334624478379,1
5.7,0.919303266181872,0.917334624478379,1
5.73,0.919568581182602,0.917334624478379,1
5.76,0.91982603628907,0.917334624478379,1
5.79,0.920075899833901,0.917334624478379,1
5.82,0.920318380005449,0.917334624478379,1
5.85,0.920553693854138,0.917334624478379,1
5.88,0.920782053129058,0.917334624478379,1
5.91,0.921003663366978,0.917334624478379,1
5.94,0.921218724032021,0.917334624478379,1
5.97,0.921427428693332,0.917334624478379,1
6,0.92162996220725,0.917334624478379,1
6.03,0.922178283774071,0.921641415320298,1
6.06,0.922731597103776,0.921641415320298,1
6.09,0.923268558473604,0.921641415320298,1
6.12,0.923789650273257,0.921641415320298,1
6.15,0.924295341483093,0.921641415320298,1
6.18,0.92478608725787,0.921641415320298,1
6.21,0.925262329301921,0.921641415320298,1
6.24,0.925724496265305,0.921641415320298,1
6.27,0.926172970099486,0.921641415320298,1
6.3,0.926608222790608,0.921641415320298,1
6.33,0.927030612555208,0.921641415320298,1
6.36,0.927440518844916,0.921641415320298,1
6.39,0.927838310573188,0.921641415320298,1
6.42,0.928224345778257,0.921641415320298,1
6.45,0.928598971917874,0.921641415320298,1
6.48,0.928962526180909,0.921641415320298,1
6.51,0.929322071488253,0.929219052699726,1
6.54,0.929688571558688,0.929219052699726,1
6.57,0.93004424493577,0.929219052699726,1
6.6,0.930389406781681,0.929219052699726,1
6.63,0.930724367561058,0.929219052699726,1
6.66,0.931049428752854,0.929219052699726,1
6.69,0.931364882933789,0.929219052699726,1
6.72,0.931671014033952,0.929219052699726,1
6.75,0.931968097592043,0.929219052699726,1
6.78,0.932256378783024,0.929219052699726,1
6.81,0.932536162024913,0.929219052699726,1
6.84,0.932807676586557,0.929219052699726,1
6.87,0.933071166686322,0.929219052699726,1
6.9,0.933326869476412,0.929219052699726,1
6.93,0.933575015106361,0.929219052699726,1
6.96,0.933815826924014,0.929219052699726,1
6.99,0.934049521676298,0.929219052699726,1
7.02,0.934400819992191,0.934138955044781,1
7.05,0.934820503833986,0.934138955044781,1
7.08,0.935227786147748,0.934138955044781,1
7.11,0.935623031531528,0.934138955044781,1
7.14,0.936006595651309,0.934138955044781,1
7.17,0.936378823737388,0.934138955044781,1
7.2,0.936740050820085,0.934138955044781,1
7.23,0.937090602028211,0.934138955044781,1
7.26,0.937430768239549,0.934138955044781,1
7.29,0.937760903992392,0.934138955044781,1
7.32,0.938081284358554,0.934138955044781,1
7.35,0.938392196118986,0.934138955044781,1
7.38,0.938693919050178,0.934138955044781,1
7.41,0.9389867247205,0.934138955044781,1
7.44,0.939270876674757,0.934138955044781,1
7.47,0.939546630668927,0.934138955044781,1
7.5,0.939814230947066,0.934138955044781,1
7.53,0.940153470302887,0.939829363535138,1
7.56,0.940487504820249,0.939829363535138,1
7.59,0.940811667681296,0.939829363535138,1
7.62,0.941126250104044,0.939829363535138,1
7.65,0.941431535211311,0.939829363535138,1
7.68,0.941727797779415,0.939829363535138,1
7.71,0.942015304464671,0.939829363535138,1
7.74,0.942294314042548,0.939829363535138,1
7.77,0.94256505709663,0.939829363535138,1
7.8,0.942827818564327,0.939829363535138,1
7.83,0.94308281470048,0.939829363535138,1
7.86,0.94333027457953,0.939829363535138,1
7.89,0.943570420914039,0.939829363535138,1
7.92,0.943803469851209,0.939829363535138,1
7.95,0.94402963115082,0.939829363535138,1
7.98,0.944249108373341,0.939829363535138,1
8.01,0.944499971715741,0.944403973089774,1
8.04,0.944841411831256,0.944403973089774,1
8.07,0.945172762136461,0.944403973089774,1
8.1,0.94549431961167,0.944403973089774,1
8.13,0.945806373628634,0.944403973089774,1
8.16,0.946109205054955,0.944403973089774,1
8.19,0.946403086459314,0.944403973089774,1
8.22,0.946688282354858,0.944403973089774,1
8.25,0.946965049437181,0.944403973089774,1
8.28,0.947233625806683,0.944403973089774,1
8.31,0.947494275392745,0.944403973089774,1
8.34,0.947747221772327,0.944403973089774,1
8.37,0.947992692462322,0.944403973089774,1
8.4,0.94823090839671,0.944403973089774,1
8.43,0.948462083985688,0.944403973089774,1
8.46,0.948686427302918,0.944403973089774,1
8.49,0.94890414027256,0.944403973089774,1
8.52,0.949171741745536,0.948987457523153,1
8.55,0.949467051773656,0.948987457523153,1
8.58,0.949753634454025,0.948987457523153,1
8.61,0.950031747351254,0.948987457523153,1
8.64,0.950301640770166,0.948987457523153,1
8.67,0.950563557632454,0.948987457523153,1
8.7,0.950817733680988,0.948987457523153,1
8.73,0.951064397691408,0.948987457523153,1
8.76,0.951303762976639,0.948987457523153,1
8.79,0.951536061475119,0.948987457523153,1
8.82,0.951761495640797,0.948987457523153,1
8.85,0.95198026726576,0.948987457523153,1
8.88,0.952192573213448,0.948987457523153,1
8.91,0.952398604571689,0.948987457523153,1
8.94,0.952598546782568,0.948987457523153,1
8.97,0.952792579807601,0.948987457523153,1
9,0.952980875507987,0.948987457523153,1
9.03,0.953261086460663,0.95299152348373,1
9.06,0.953538882612334,0.95299152348373,1
9.09,0.953808468772005,0.95299152348373,1
9.12,0.954070087461081,0.95299152348373,1
9.15,0.954323974148966,0.95299152348373,1
9.18,0.954570357350641,0.95299152348373,1
9.21,0.954809458827654,0.95299152348373,1
9.24,0.955041493787505,0.95299152348373,1
9.27,0.955266662117864,0.95299152348373,1
9.3,0.95548518429215,0.95299152348373,1
9.33,0.955697248528947,0.95299152348373,1
9.36,0.955903045335051,0.95299152348373,1
9.39,0.956102759926478,0.95299152348373,1
9.42,0.956296572059252,0.95299152348373,1
9.45,0.956484656177381,0.95299152348373,1
9.48,0.956667181569297,0.95299152348373,1
9.51,0.956867845590906,0.956795972806659,1
9.54,0.95712347687218,0.956795972806659,1
9.57,0.957371554058257,0.956795972806659,1
9.6,0.957612299494004,0.956795972806659,1
9.63,0.957845929827874,0.956795972806659,1
9.66,0.958072655341378,0.956795972806659,1
9.69,0.958292680102752,0.956795972806659,1
9.72,0.958506202149164,0.956795972806659,1
9.75,0.9587134136649,0.956795972806659,1
9.78,0.95891449291229,0.956795972806659,1
9.81,0.959109637491445,0.956795972806659,1
9.84,0.959299014791204,0.956795972806659,1
9.87,0.959482795150185,0.956795972806659,1
9.9,0.959661143978458,0.956795972806659,1
9.93,0.959834221801844,0.956795972806659,1
9.96,0.960002184402086,0.956795972806659,1
9.99,0.960165182956887,0.956795972806659,1
10.02,0.960374651546704,0.960227561378618,1
10.05,0.960610359200409,0.960227561378618,1
10.08,0.960839100945529,0.960227561378618,1
10.11,0.961061082362444,0.960227561378618,1
10.14,0.961276503236998,0.960227561378618,1
10.17,0.961485557462043,0.960227561378618,1
10.2,0.961688433200499,0.960227561378618,1
10.23,0.961885313054258,0.960227561378618,1
10.26,0.962076367283333,0.960227561378618,1
10.29,0.962261781014067,0.960227561378618,1
10.32,0.962441715839156,0.960227561378618,1
10.35,0.962616332823029,0.960227561378618,1
10.38,0.962785789096208,0.960227561378618,1
10.41,0.962950237179295,0.960227561378618,1
10.44,0.963109825086632,0.960227561378618,1
10.47,0.963264696458129,0.960227561378618,1
10.5,0.96341498846827,0.960227561378618,1
10.53,0.963630254784913,0.96342348736482,1
10.56,0.96384333743538,0.96342348736482,1
10.59,0.964050122637719,0.96342348736482,1
10.62,0.964250796417196,0.96342348736482,1
10.65,0.964445539389867,0.96342348736482,1
10.68,0.964634526837419,0.96342348736482,1
10.71,0.964817928861336,0.96342348736482,1
10.74,0.964995910535844,0.96342348736482,1
10.77,0.965168625184142,0.96342348736482,1
10.8,0.965336241919662,0.96342348736482,1
10.83,0.965498905114866,0.96342348736482,1
10.86,0.965656760897383,0.96342348736482,1
10.89,0.965809951336566,0.96342348736482,1
10.92,0.965958614313704,0.96342348736482,1
10.95,0.966102883635508,0.96342348736482,1
10.98,0.966242889154135,0.96342348736482,1
11.01,0.966398170453565,0.966341678061214,1
11.04,0.966599098006186,0.966341678061214,1
11.07,0.966794087999629,0.966341678061214,1
11.1,0.966983315198147,0.966341678061214,1
11.13,0.967166949888581,0.966341678061214,1
11.16,0.967345157353323,0.966341678061214,1
11.19,0.967518097991097,0.966341678061214,1
11.22,0.967685927460174,0.966341678061214,1
11.25,0.967848796818432,0.966341678061214,1
11.28,0.968006846181011,0.966341678061214,1
11.31,0.968160230862656,0.966341678061214,1
11.34,0.968309082431889,0.966341678061214,1
11.37,0.968453534775768,0.966341678061214,1
11.4,0.9685937179075,0.966341678061214,1
11.43,0.968729758001232,0.966341678061214,1
11.46,0.968861777502249,0.966341678061214,1
11.49,0.968989895237034,0.966341678061214,1
11.52,0.969152805678189,0.969038925009729,1
11.55,0.969335296088768,0.969038925009729,1
11.58,0.969512393329042,0.969038925009729,1
11.61,0.969684256564183,0.969038925009729,1
11.64,0.969851040473092,0.969038925009729,1
11.67,0.970012895172171,0.969038925009729,1
11.7,0.970169966341584,0.969038925009729,1
11.73,0.97032239535601,0.969038925009729,1
11.76,0.970470314034757,0.969038925009729,1
11.79,0.970613865706992,0.969038925009729,1
11.82,0.970753175481587,0.969038925009729,1
11.85,0.970888368058407,0.969038925009729,1
11.88,0.971019565091601,0.969038925009729,1
11.91,0.971146884666209,0.969038925009729,1
11.94,0.971270441378411,0.969038925009729,1
11.97,0.971390346437611,0.969038925009729,1
12,0.971506706047519,0.969038925009729,1
12.03,0.971674865800374,0.971513286093167,1
12.06,0.971841380584271,0.971513286093167,1
12.09,0.972002974187526,0.971513286093167,1
12.12,0.972159791980764,0.971513286093167,1
12.15,0.972311975107539,0.971513286093167,1
12.18,0.972459660542834,0.971513286093167,1
12.21,0.97260298121353,0.971513286093167,1
12.24,0.972742066117924,0.971513286093167,1
12.27,0.972877035071396,0.971513286093167,1
12.3,0.973008020228711,0.971513286093167,1
12.33,0.973135134410639,0.971513286093167,1
12.36,0.973258491809539,0.971513286093167,1
12.39,0.973378203446409,0.971513286093167,1
12.42,0.973494377069446,0.971513286093167,1
12.45,0.973607117242757,0.971513286093167,1
12.48,0.973716525440127,0.971513286093167,1
12.51,0.973837618246852,0.973793724655912,1
12.54,0.973993735405933,0.973793724655912,1
12.57,0.974145239186418,0.973793724655912,1
12.6,0.974292265377044,0.973793724655912,1
12.63,0.974434946287678,0.973793724655912,1
12.66,0.97457341033982,0.973793724655912,1
12.69,0.974707782160443,0.973793724655912,1
12.72,0.974838182693277,0.973793724655912,1
12.75,0.974964729307621,0.973793724655912,1
12.78,0.975087530870465,0.973793724655912,1
12.81,0.975206708058624,0.973793724655912,1
12.84,0.975322363098515,0.973793724655912,1
12.87,0.975434600018018,0.973793724655912,1
12.9,0.975543519835094,0.973793724655912,1
12.93,0.975649220584831,0.973793724655912,1
12.96,0.97575179740505,0.973793724655912,1
12.99,0.975851342621828,0.973793724655912,1
13.02,0.975978234851739,0.975889437889122,1
13.05,0.976120529363925,0.975889437889122,1
13.08,0.976258618622065,0.975889437889122,1
13.11,0.976392626733119,0.975889437889122,1
13.14,0.976522674305938,0.975889437889122,1
13.17,0.976648878391828,0.975889437889122,1
13.2,0.976771352582986,0.975889437889122,1
13.23,0.976890207114475,0.975889437889122,1
13.26,0.977005544770679,0.975889437889122,1
13.29,0.977117477310639,0.975889437889122,1
13.32,0.977226102286361,0.975889437889122,1
13.35,0.977331516930937,0.975889437889122,1
13.38,0.9774338161026,0.975889437889122,1
13.41,0.977533091876616,0.975889437889122,1
13.44,0.977629433607857,0.975889437889122,1
13.47,0.977722928010403,0.975889437889122,1
13.5,0.977813657895208,0.975889437889122,1
13.53,0.977944503437666,0.97781878859979,1
13.56,0.978074057943139,0.97781878859979,1
13.59,0.978199783592643,0.97781878859979,1
13.62,0.978321793489764,0.97781878859979,1
13.65,0.978440197449276,0.97781878859979,1
13.68,0.978555102042654,0.97781878859979,1
13.71,0.978666610691805,0.97781878859979,1
13.74,0.978774823762055,0.97781878859979,1
13.77,0.978879834474091,0.97781878859979,1
13.8,0.97898174564908,0.97781878859979,1
13.83,0.979080645065653,0.97781878859979,1
13.86,0.979176621569584,0.97781878859979,1
13.89,0.979269761539208,0.97781878859979,1
13.92,0.979360148806508,0.97781878859979,1
13.95,0.97944786472613,0.97781878859979,1
13.98,0.979532988248336,0.97781878859979,1
14.01,0.979627248834742,0.979593052021593,1
14.04,0.979748877282179,0.979593052021593,1
14.07,0.979866911518194,0.979593052021593,1
14.1,0.979981457333679,0.979593052021593,1
14.13,0.980092617809193,0.979593052021593,1
14.16,0.980200492995924,0.979593052021593,1
14.19,0.980305179988807,0.979593052021593,1
14.22,0.980406773013219,0.979593052021593,1
14.25,0.98050536350975,0.979593052021593,1
14.28,0.980601036294982,0.979593052021593,1
14.31,0.980693885386336,0.979593052021593,1
14.34,0.980783990426825,0.979593052021593,1
14.37,0.980871432462949,0.979593052021593,1
14.4,0.980956290196232,0.979593052021593,1
14.43,0.98103864000428,0.979593052021593,1
14.46,0.981118556007491,0.979593052021593,1
14.49,0.98119611013567,0.979593052021593,1
14.52,0.981294912453412,0.981225789565162,1
14.55,0.981405679842007,0.981225789565162,1
14.58,0.98151317370303,0.981225789565162,1
14.61,0.981617490645995,0.981225789565162,1
14.64,0.98171872455736,0.981225789565162,1
14.67,0.98181696655425,0.981225789565162,1
14.7,0.981912305061101,0.981225789565162,1
14.73,0.98200482588902,0.981225789565162,1
14.76,0.982094609049227,0.981225789565162,1
14.79,0.982181741539154,0.981225789565162,1
14.82,0.982266299296949,0.981225789565162,1
14.85,0.982348358012495,0.981225789565162,1
14.88,0.982427991527003,0.981225789565162,1
14.91,0.982505271515313,0.981225789565162,1
14.94,0.982580267534614,0.981225789565162,1
14.97,0.982653047086398,0.981225789565162,1
15,0.98272367463382,0.981225789565162,1
15.03,0.982825579862031,0.982727668566821,1
15.06,0.982926481630234,0.982727668566821,1
15.09,0.983024401345932,0.982727668566821,1
15.12,0.983119427098319,0.982727668566821,1
15.15,0.98321164441514,0.982727668566821,1
15.18,0.983301136298144,0.982727668566821,1
15.21,0.983387983296078,0.982727668566821,1
15.24,0.983472263577114,0.982727668566821,1
15.27,0.98355404974492,0.982727668566821,1
15.3,0.983633421880365,0.982727668566821,1
15.33,0.983710448348646,0.982727668566821,1
15.36,0.983785198346086,0.982727668566821,1
15.39,0.98385773914728,0.982727668566821,1
15.42,0.983928136043631,0.982727668566821,1
15.45,0.983996452397099,0.982727668566821,1
15.48,0.984062749697027,0.982727668566821,1
15.51,0.984136154860394,0.984109529551608,1
15.54,0.984230853596085,0.984109529551608,1
15.57,0.984322753913443,0.984109529551608,1
15.6,0.984411938180233,0.984109529551608,1
15.63,0.984498486653984,0.984109529551608,1
15.66,0.984582477233583,0.984109529551608,1
15.69,0.984663985516211,0.984109529551608,1
15.72,0.984743084864839,0.984109529551608,1
15.75,0.98481984647423,0.984109529551608,1
15.78,0.984894336381752,0.984109529551608,1
15.81,0.984966627788466,0.984109529551608,1
15.84,0.985036782703649,0.984109529551608,1
15.87,0.985104864229329,0.984109529551608,1
15.9,0.985170933641748,0.984109529551608,1
15.93,0.985235050407776,0.984109529551608,1
15.96,0.985297272236838,0.984109529551608,1
15.99,0.985357655132792,0.984109529551608,1
16.02,0.985434687586667,0.985380597925551,1
16.05,0.985520959568528,0.985380597925551,1
16.08,0.98560468193976,0.985380597925551,1
16.11,0.985685929945382,0.985380597925551,1
16.14,0.985764776709541,0.985380597925551,1
16.17,0.985841293199469,0.985380597925551,1
16.2,0.985915548285177,0.985380597925551,1
16.23,0.985987608801267,0.985380597925551,1
16.26,0.986057535531222,0.985380597925551,1
16.29,0.986125399346623,0.985380597925551,1
16.32,0.986191257811935,0.985380597925551,1
16.35,0.986255169878817,0.985380597925551,1
16.38,0.986317193059063,0.985380597925551,1
16.41,0.986377383177181,0.985380597925551,1
16.44,0.986435794408327,0.985380597925551,1
16.47,0.986492479326561,0.985380597925551,1
16.5,0.986547488139511,0.985380597925551,1
16.53,0.986626802094721,0.986550598845196,1
16.56,0.98670533953426,0.986550598845196,1
16.59,0.986781555972314,0.986550598845196,1
16.62,0.986855519879404,0.986550598845196,1
16.65,0.986927297822725,0.986550598845196,1
16.68,0.986996954407062,0.986550598845196,1
16.71,0.987064552328044,0.986550598845196,1
16.74,0.987130152428376,0.986550598845196,1
16.77,0.987193808922347,0.986550598845196,1
16.8,0.987255588803797,0.986550598845196,1
16.83,0.987315542918074,0.986550598845196,1
16.86,0.98737372512464,0.986550598845196,1
16.89,0.987430187787169,0.986550598845196,1
16.92,0.987484981725702,0.986550598845196,1
16.95,0.987538156258486,0.986550598845196,1
16.98,0.987589759246195,0.986550598845196,1
17.01,0.98764690368125,0.987626170687742,1
17.04,0.987720663465158,0.987626170687742,1
17.07,0.987792244328441,0.987626170687742,1
17.1,0.987861709698906,0.987626170687742,1
17.13,0.98792912205895,0.987626170687742,1
17.16,0.987994542082568,0.987626170687742,1
17.19,0.988058028652136,0.987626170687742,1
17.22,0.988119638909859,0.987626170687742,1
17.25,0.98817942830914,0.987626170687742,1
17.28,0.988237446192537,0.987626170687742,1
17.31,0.988293753825542,0.987626170687742,1
17.34,0.988348397349541,0.987626170687742,1
17.37,0.988401425914577,0.987626170687742,1
17.4,0.988452887248595,0.987626170687742,1
17.43,0.988502827670218,0.987626170687742,1
17.46,0.988551292129206,0.987626170687742,1
17.49,0.988598324246849,0.987626170687742,1
17.52,0.988658226891424,0.988616323113603,1
17.55,0.98872538493848,0.988616323113603,1
17.58,0.988790558485968,0.988616323113603,1
17.61,0.988853805877073,0.988616323113603,1
17.64,0.98891518402567,0.988616323113603,1
17.67,0.988974748175707,0.988616323113603,1
17.7,0.989032551938924,0.988616323113603,1
17.73,0.989088647342622,0.988616323113603,1
17.76,0.989143080933227,0.988616323113603,1
17.79,0.989195909444159,0.988616323113603,1
17.82,0.989247176892566,0.988616323113603,1
17.85,0.9892969291693,0.988616323113603,1
17.88,0.989345211044352,0.988616323113603,1
17.91,0.989392065974248,0.988616323113603,1
17.94,0.989437536131578,0.988616323113603,1
17.97,0.98948166244256,0.988616323113603,1
18,0.989524483991262,0.988616323113603,1
18.03,0.989586272535361,0.989526905516611,1
18.06,0.989647458031712,0.989526905516611,1
18.09,0.989706835325137,0.989526905516611,1
18.12,0.989764457758384,0.989526905516611,1
18.15,0.989820377191393,0.989526905516611,1
18.18,0.989874643955265,0.989526905516611,1
18.21,0.989927306893754,0.989526905516611,1
18.24,0.989978413407067,0.989526905516611,1
18.27,0.990028005731471,0.989526905516611,1
18.3,0.990076136059286,0.989526905516611,1
18.33,0.990122844002169,0.989526905516611,1
18.36,0.990168171519954,0.989526905516611,1
18.39,0.990212159407162,0.989526905516611,1
18.42,0.990254847255732,0.989526905516611,1
18.45,0.99029627348761,0.989526905516611,1
18.48,0.990336475389208,0.989526905516611,1
18.51,0.990380981772871,0.990364842141891,1
18.54,0.990438400191153,0.990364842141891,1
18.57,0.990494122425293,0.990364842141891,1
18.6,0.990548197850763,0.990364842141891,1
18.63,0.990600675107087,0.990364842141891,1
18.66,0.990651601426026,0.990364842141891,1
18.69,0.990701022644658,0.990364842141891,1
18.72,0.990748983245422,0.990364842141891,1
18.75,0.990795526396105,0.990364842141891,1
18.78,0.9908406905075,0.990364842141891,1
18.81,0.990884523271821,0.990364842141891,1
18.84,0.990927060607905,0.990364842141891,1
18.87,0.990968340776673,0.990364842141891,1
18.9,0.991008400932023,0.990364842141891,1
18.93,0.99104727713076,0.990364842141891,1
18.96,0.991085004364091,0.990364842141891,1
18.99,0.99112161658908,0.990364842141891,1
19.02,0.991168263656579,0.991135627834844,1
19.05,0.991220568202035,0.991135627834844,1
19.08,0.99127132716431,0.991135627834844,1
19.11,0.991320585982696,0.991135627834844,1
19.14,0.991368388983289,0.991135627834844,1
