Time,V(yk)
7.08,0.934140739897263
7.11,0.934140739897263
7.14,0.934140739897263
7.17,0.934140739897263
7.2,0.934140739897263
7.23,0.934140739897263
7.26,0.934140739897263
7.29,0.934140739897263
7.32,0.934140739897263
7.35,0.934140739897263
7.38,0.934140739897263
7.41,0.934140739897263
7.44,0.934140739897263
7.47,0.934140739897263
7.5,0.934140739897263
7.53,0.939828345883724
7.56,0.939828345883724
7.59,0.939828345883724
7.62,0.939828345883724
7.65,0.939828345883724
7.68,0.939828345883724
7.71,0.939828345883724
7.74,0.939828345883724
7.77,0.939828345883724
7.8,0.939828345883724
7.83,0.939828345883724
7.86,0.939828345883724
7.89,0.939828345883724
7.92,0.939828345883724
7.95,0.939828345883724
7.98,0.939828345883724
8.01,0.944404650084216
8.04,0.944404650084216
8.07,0.944404650084216
8.1,0.944404650084216
8.13,0.944404650084216
8.16,0.944404650084216
8.19,0.944404650084216
8.22,0.944404650084216
8.25,0.944404650084216
8.28,0.944404650084216
8.31,0.944404650084216
8.34,0.944404650084216
8.37,0.944404650084216
8.4,0.944404650084216
8.43,0.944404650084216
8.46,0.944404650084216
8.49,0.944404650084216
8.52,0.948987090338482
8.55,0.948987090338482
8.58,0.948987090338482
8.61,0.948987090338482
8.64,0.948987090338482
8.67,0.948987090338482
8.7,0.948987090338482
8.73,0.948987090338482
8.76,0.948987090338482
8.79,0.948987090338482
8.82,0.948987090338482
8.85,0.948987090338482
8.88,0.948987090338482
8.91,0.948987090338482
8.94,0.948987090338482
8.97,0.948987090338482
9,0.948987090338482
9.03,0.95299178733386
9.06,0.95299178733386
9.09,0.95299178733386
9.12,0.95299178733386
9.15,0.95299178733386
9.18,0.95299178733386
9.21,0.95299178733386
9.24,0.95299178733386
9.27,0.95299178733386
9.3,0.95299178733386
9.33,0.95299178733386
9.36,0.95299178733386
9.39,0.95299178733386
9.42,0.95299178733386
9.45,0.95299178733386
9.48,0.95299178733386
9.51,0.95679586224812
9.54,0.95679586224812
9.57,0.95679586224812
9.6,0.95679586224812
9.63,0.95679586224812
9.66,0.95679586224812
9.69,0.95679586224812
9.72,0.95679586224812
9.75,0.95679586224812
9.78,0.95679586224812
9.81,0.95679586224812
9.84,0.95679586224812
9.87,0.95679586224812
9.9,0.95679586224812
9.93,0.95679586224812
9.96,0.95679586224812
9.99,0.95679586224812
10.02,0.960227676757513
10.05,0.960227676757513
10.08,0.960227676757513
10.11,0.960227676757513
10.14,0.960227676757513
10.17,0.960227676757513
10.2,0.960227676757513
10.23,0.960227676757513
10.26,0.960227676757513
10.29,0.960227676757513
10.32,0.960227676757513
10.35,0.960227676757513
10.38,0.960227676757513
10.41,0.960227676757513
10.44,0.960227676757513
10.47,0.960227676757513
10.5,0.960227676757513
10.53,0.963423428822351
10.56,0.963423428822351
10.59,0.963423428822351
10.62,0.963423428822351
10.65,0.963423428822351
10.68,0.963423428822351
10.71,0.963423428822351
10.74,0.963423428822351
10.77,0.963423428822351
10.8,0.963423428822351
10.83,0.963423428822351
10.86,0.963423428822351
10.89,0.963423428822351
10.92,0.963423428822351
10.95,0.963423428822351
10.98,0.963423428822351
11.01,0.966342121951105
11.04,0.966342121951105
11.07,0.966342121951105
11.1,0.966342121951105
11.13,0.966342121951105
11.16,0.966342121951105
11.19,0.966342121951105
11.22,0.966342121951105
11.25,0.966342121951105
11.28,0.966342121951105
11.31,0.966342121951105
11.34,0.966342121951105
11.37,0.966342121951105
11.4,0.966342121951105
11.43,0.966342121951105
11.46,0.966342121951105
11.49,0.966342121951105
11.52,0.969038494569445
11.55,0.969038494569445
11.58,0.969038494569445
11.61,0.969038494569445
11.64,0.969038494569445
11.67,0.969038494569445
11.7,0.969038494569445
11.73,0.969038494569445
11.76,0.969038494569445
11.79,0.969038494569445
11.82,0.969038494569445
11.85,0.969038494569445
11.88,0.969038494569445
11.91,0.969038494569445
11.94,0.969038494569445
11.97,0.969038494569445
12,0.969038494569445
12.03,0.971513614696009
12.06,0.971513614696009
12.09,0.971513614696009
12.12,0.971513614696009
12.15,0.971513614696009
12.18,0.971513614696009
12.21,0.971513614696009
12.24,0.971513614696009
12.27,0.971513614696009
12.3,0.971513614696009
12.33,0.971513614696009
12.36,0.971513614696009
12.39,0.971513614696009
12.42,0.971513614696009
12.45,0.971513614696009
12.48,0.971513614696009
12.51,0.973793566559518
12.54,0.973793566559518
12.57,0.973793566559518
12.6,0.973793566559518
12.63,0.973793566559518
12.66,0.973793566559518
12.69,0.973793566559518
12.72,0.973793566559518
12.75,0.973793566559518
12.78,0.973793566559518
12.81,0.973793566559518
12.84,0.973793566559518
12.87,0.973793566559518
12.9,0.973793566559518
12.93,0.973793566559518
12.96,0.973793566559518
12.99,0.973793566559518
13.02,0.975889571749765
13.05,0.975889571749765
13.08,0.975889571749765
13.11,0.975889571749765
13.14,0.975889571749765
13.17,0.975889571749765
13.2,0.975889571749765
13.23,0.975889571749765
13.26,0.975889571749765
13.29,0.975889571749765
13.32,0.975889571749765
13.35,0.975889571749765
13.38,0.975889571749765
13.41,0.975889571749765
13.44,0.975889571749765
13.47,0.975889571749765
13.5,0.975889571749765
13.53,0.977818756537233
13.56,0.977818756537233
13.59,0.977818756537233
13.62,0.977818756537233
13.65,0.977818756537233
13.68,0.977818756537233
13.71,0.977818756537233
13.74,0.977818756537233
13.77,0.977818756537233
13.8,0.977818756537233
13.83,0.977818756537233
13.86,0.977818756537233
13.89,0.977818756537233
13.92,0.977818756537233
13.95,0.977818756537233
13.98,0.977818756537233
14.01,0.979593113816217
14.04,0.979593113816217
14.07,0.979593113816217
14.1,0.979593113816217
14.13,0.979593113816217
14.16,0.979593113816217
14.19,0.979593113816217
14.22,0.979593113816217
14.25,0.979593113816217
14.28,0.979593113816217
14.31,0.979593113816217
14.34,0.979593113816217
14.37,0.979593113816217
14.4,0.979593113816217
14.43,0.979593113816217
14.46,0.979593113816217
14.49,0.979593113816217
14.52,0.981225797458325
14.55,0.981225797458325
14.58,0.981225797458325
14.61,0.981225797458325
14.64,0.981225797458325
14.67,0.981225797458325
14.7,0.981225797458325
14.73,0.981225797458325
14.76,0.981225797458325
14.79,0.981225797458325
14.82,0.981225797458325
14.85,0.981225797458325
14.88,0.981225797458325
14.91,0.981225797458325
14.94,0.981225797458325
14.97,0.981225797458325
15,0.981225797458325
15.03,0.982727706291632
15.06,0.982727706291632
15.09,0.982727706291632
15.12,0.982727706291632
15.15,0.982727706291632
15.18,0.982727706291632
15.21,0.982727706291632
15.24,0.982727706291632
15.27,0.982727706291632
15.3,0.982727706291632
15.33,0.982727706291632
15.36,0.982727706291632
15.39,0.982727706291632
15.42,0.982727706291632
15.45,0.982727706291632
15.48,0.982727706291632
15.51,0.984109549402771
15.54,0.984109549402771
15.57,0.984109549402771
15.6,0.984109549402771
15.63,0.984109549402771
15.66,0.984109549402771
15.69,0.984109549402771
15.72,0.984109549402771
15.75,0.984109549402771
15.78,0.984109549402771
15.81,0.984109549402771
15.84,0.984109549402771
15.87,0.984109549402771
15.9,0.984109549402771
15.93,0.984109549402771
15.96,0.984109549402771
15.99,0.984109549402771
16.02,0.985380792199216
16.05,0.985380792199216
16.08,0.985380792199216
16.11,0.985380792199216
16.14,0.985380792199216
16.17,0.985380792199216
16.2,0.985380792199216
16.23,0.985380792199216
16.26,0.985380792199216
16.29,0.985380792199216
16.32,0.985380792199216
16.35,0.985380792199216
16.38,0.985380792199216
16.41,0.985380792199216
16.44,0.985380792199216
16.47,0.985380792199216
16.5,0.985380792199216
16.53,0.98655036226585
16.56,0.98655036226585
16.59,0.98655036226585
16.62,0.98655036226585
16.65,0.98655036226585
16.68,0.98655036226585
16.71,0.98655036226585
16.74,0.98655036226585
16.77,0.98655036226585
16.8,0.98655036226585
16.83,0.98655036226585
16.86,0.98655036226585
16.89,0.98655036226585
16.92,0.98655036226585
16.95,0.98655036226585
16.98,0.98655036226585
17.01,0.987626348651404
17.04,0.987626348651404
17.07,0.987626348651404
17.1,0.987626348651404
17.13,0.987626348651404
17.16,0.987626348651404
17.19,0.987626348651404
17.22,0.987626348651404
17.25,0.987626348651404
17.28,0.987626348651404
17.31,0.987626348651404
17.34,0.987626348651404
17.37,0.987626348651404
17.4,0.987626348651404
17.43,0.987626348651404
17.46,0.987626348651404
17.49,0.987626348651404
17.52,0.988616263631357
17.55,0.988616263631357
17.58,0.988616263631357
17.61,0.988616263631357
17.64,0.988616263631357
17.67,0.988616263631357
17.7,0.988616263631357
17.73,0.988616263631357
17.76,0.988616263631357
17.79,0.988616263631357
17.82,0.988616263631357
17.85,0.988616263631357
17.88,0.988616263631357
17.91,0.988616263631357
17.94,0.988616263631357
17.97,0.988616263631357
18,0.988616263631357
18.03,0.989526978628229
18.06,0.989526978628229
18.09,0.989526978628229
18.12,0.989526978628229
18.15,0.989526978628229
18.18,0.989526978628229
18.21,0.989526978628229
18.24,0.989526978628229
18.27,0.989526978628229
18.3,0.989526978628229
18.33,0.989526978628229
18.36,0.989526978628229
18.39,0.989526978628229
18.42,0.989526978628229
18.45,0.989526978628229
18.48,0.989526978628229
18.51,0.990364837949202
18.54,0.990364837949202
18.57,0.990364837949202
18.6,0.990364837949202
18.63,0.990364837949202
18.66,0.990364837949202
18.69,0.990364837949202
18.72,0.990364837949202
18.75,0.990364837949202
18.78,0.990364837949202
18.81,0.990364837949202
18.84,0.990364837949202
18.87,0.990364837949202
18.9,0.990364837949202
18.93,0.990364837949202
18.96,0.990364837949202
18.99,0.990364837949202
19.02,0.99113565691959
19.05,0.99113565691959
19.08,0.99113565691959
19.11,0.99113565691959
19.14,0.99113565691959
19.17,0.99113565691959
19.2,0.99113565691959
19.23,0.99113565691959
19.26,0.99113565691959
19.29,0.99113565691959
19.32,0.99113565691959
19.35,0.99113565691959
19.38,0.99113565691959
19.41,0.99113565691959
19.44,0.99113565691959
19.47,0.99113565691959
19.5,0.99113565691959
19.53,0.991844823226527
19.56,0.991844823226527
19.59,0.991844823226527
19.62,0.991844823226527
19.65,0.991844823226527
19.68,0.991844823226527
19.71,0.991844823226527
19.74,0.991844823226527
19.77,0.991844823226527
19.8,0.991844823226527
19.83,0.991844823226527
19.86,0.991844823226527
19.89,0.991844823226527
19.92,0.991844823226527
19.95,0.991844823226527
19.98,0.991844823226527
20.01,0.992497248219616
20.04,0.992497248219616
20.07,0.992497248219616
20.1,0.992497248219616
20.13,0.992497248219616
20.16,0.992497248219616
20.19,0.992497248219616
20.22,0.992497248219616
20.25,0.992497248219616
20.28,0.992497248219616
20.31,0.992497248219616
20.34,0.992497248219616
20.37,0.992497248219616
20.4,0.992497248219616
20.43,0.992497248219616
20.46,0.992497248219616
20.49,0.992497248219616
20.52,0.993097482002993
20.55,0.993097482002993
20.58,0.993097482002993
20.61,0.993097482002993
20.64,0.993097482002993
20.67,0.993097482002993
20.7,0.993097482002993
20.73,0.993097482002993
20.76,0.993097482002993
20.79,0.993097482002993
20.82,0.993097482002993
20.85,0.993097482002993
20.88,0.993097482002993
20.91,0.993097482002993
20.94,0.993097482002993
20.97,0.993097482002993
21,0.993097482002993
21.03,0.993649693938624
21.06,0.993649693938624
21.09,0.993649693938624
21.12,0.993649693938624
21.15,0.993649693938624
21.18,0.993649693938624
21.21,0.993649693938624
21.24,0.993649693938624
21.27,0.993649693938624
21.3,0.993649693938624
21.33,0.993649693938624
21.36,0.993649693938624
21.39,0.993649693938624
21.42,0.993649693938624
21.45,0.993649693938624
21.48,0.993649693938624
21.51,0.994157729239764
21.54,0.994157729239764
21.57,0.994157729239764
21.6,0.994157729239764
21.63,0.994157729239764
21.66,0.994157729239764
21.69,0.994157729239764
21.72,0.994157729239764
21.75,0.994157729239764
21.78,0.994157729239764
21.81,0.994157729239764
21.84,0.994157729239764
21.87,0.994157729239764
21.9,0.994157729239764
21.93,0.994157729239764
21.96,0.994157729239764
21.99,0.994157729239764
22.02,0.994625183040993
22.05,0.994625183040993
22.08,0.994625183040993
22.11,0.994625183040993
22.14,0.994625183040993
22.17,0.994625183040993
22.2,0.994625183040993
22.23,0.994625183040993
22.26,0.994625183040993
22.29,0.994625183040993
22.32,0.994625183040993
22.35,0.994625183040993
22.38,0.994625183040993
22.41,0.994625183040993
22.44,0.994625183040993
22.47,0.994625183040993
22.5,0.994625183040993
22.53,0.99505506791577
22.56,0.99505506791577
22.59,0.99505506791577
22.62,0.99505506791577
22.65,0.99505506791577
22.68,0.99505506791577
22.71,0.99505506791577
22.74,0.99505506791577
22.77,0.99505506791577
22.8,0.99505506791577
22.83,0.99505506791577
22.86,0.99505506791577
22.89,0.99505506791577
22.92,0.99505506791577
22.95,0.99505506791577
22.98,0.99505506791577
23.01,0.995450733410672
23.04,0.995450733410672
23.07,0.995450733410672
23.1,0.995450733410672
23.13,0.995450733410672
23.16,0.995450733410672
23.19,0.995450733410672
23.22,0.995450733410672
23.25,0.995450733410672
23.28,0.995450733410672
23.31,0.995450733410672
23.34,0.995450733410672
23.37,0.995450733410672
23.4,0.995450733410672
23.43,0.995450733410672
23.46,0.995450733410672
23.49,0.995450733410672
23.52,0.995814690034564
23.55,0.995814690034564
23.58,0.995814690034564
23.61,0.995814690034564
23.64,0.995814690034564
23.67,0.995814690034564
23.7,0.995814690034564
23.73,0.995814690034564
23.76,0.995814690034564
23.79,0.995814690034564
23.82,0.995814690034564
23.85,0.995814690034564
23.88,0.995814690034564
23.91,0.995814690034564
23.94,0.995814690034564
23.97,0.995814690034564
24,0.995814690034564
24.03,0.996149451453595
24.06,0.996149451453595
24.09,0.996149451453595
24.12,0.996149451453595
24.15,0.996149451453595
24.18,0.996149451453595
24.21,0.996149451453595
24.24,0.996149451453595
24.27,0.996149451453595
24.3,0.996149451453595
24.33,0.996149451453595
24.36,0.996149451453595
24.39,0.996149451453595
24.42,0.996149451453595
24.45,0.996149451453595
24.48,0.996149451453595
24.51,0.996457579713239
24.54,0.996457579713239
24.57,0.996457579713239
24.6,0.996457579713239
24.63,0.996457579713239
24.66,0.996457579713239
24.69,0.996457579713239
24.72,0.996457579713239
24.75,0.996457579713239
24.78,0.996457579713239
24.81,0.996457579713239
24.84,0.996457579713239
24.87,0.996457579713239
24.9,0.996457579713239
24.93,0.996457579713239
24.96,0.996457579713239
24.99,0.996457579713239
25.02,0.996740946597977
25.05,0.996740946597977
25.08,0.996740946597977
25.11,0.996740946597977
25.14,0.996740946597977
25.17,0.996740946597977
25.2,0.996740946597977
25.23,0.996740946597977
25.26,0.996740946597977
25.29,0.996740946597977
25.32,0.996740946597977
25.35,0.996740946597977
25.38,0.996740946597977
25.41,0.996740946597977
25.44,0.996740946597977
25.47,0.996740946597977
25.5,0.996740946597977
25.53,0.997001680176648
25.56,0.997001680176648
25.59,0.997001680176648
25.62,0.997001680176648
25.65,0.997001680176648
25.68,0.997001680176648
25.71,0.997001680176648
25.74,0.997001680176648
25.77,0.997001680176648
25.8,0.997001680176648
25.83,0.997001680176648
25.86,0.997001680176648
25.89,0.997001680176648
25.92,0.997001680176648
25.95,0.997001680176648
25.98,0.997001680176648
26.01,0.997241548140381
26.04,0.997241548140381
26.07,0.997241548140381
26.1,0.997241548140381
26.13,0.997241548140381
26.16,0.997241548140381
26.19,0.997241548140381
26.22,0.997241548140381
26.25,0.997241548140381
26.28,0.997241548140381
26.31,0.997241548140381
26.34,0.997241548140381
26.37,0.997241548140381
26.4,0.997241548140381
26.43,0.997241548140381
26.46,0.997241548140381
26.49,0.997241548140381
26.52,0.997462229982465
26.55,0.997462229982465
26.58,0.997462229982465
26.61,0.997462229982465
26.64,0.997462229982465
26.67,0.997462229982465
26.7,0.997462229982465
26.73,0.997462229982465
26.76,0.997462229982465
26.79,0.997462229982465
26.82,0.997462229982465
26.85,0.997462229982465
26.88,0.997462229982465
26.91,0.997462229982465
26.94,0.997462229982465
26.97,0.997462229982465
27,0.997462229982465
27.03,0.997665254832865
27.06,0.997665254832865
27.09,0.997665254832865
27.12,0.997665254832865
27.15,0.997665254832865
27.18,0.997665254832865
27.21,0.997665254832865
27.24,0.997665254832865
27.27,0.997665254832865
27.3,0.997665254832865
27.33,0.997665254832865
27.36,0.997665254832865
27.39,0.997665254832865
27.42,0.997665254832865
27.45,0.997665254832865
27.48,0.997665254832865
27.51,0.997852038563939
27.54,0.997852038563939
27.57,0.997852038563939
27.6,0.997852038563939
27.63,0.997852038563939
27.66,0.997852038563939
27.69,0.997852038563939
27.72,0.997852038563939
27.75,0.997852038563939
27.78,0.997852038563939
27.81,0.997852038563939
27.84,0.997852038563939
27.87,0.997852038563939
27.9,0.997852038563939
27.93,0.997852038563939
27.96,0.997852038563939
27.99,0.997852038563939
28.02,0.998023878626424
28.05,0.998023878626424
28.08,0.998023878626424
28.11,0.998023878626424
28.14,0.998023878626424
28.17,0.998023878626424
28.2,0.998023878626424
28.23,0.998023878626424
28.26,0.998023878626424
28.29,0.998023878626424
28.32,0.998023878626424
28.35,0.998023878626424
28.38,0.998023878626424
28.41,0.998023878626424
28.44,0.998023878626424
28.47,0.998023878626424
28.5,0.998023878626424
28.53,0.99818197159621
28.56,0.99818197159621
28.59,0.99818197159621
28.62,0.99818197159621
28.65,0.99818197159621
28.68,0.99818197159621
28.71,0.99818197159621
28.74,0.99818197159621
28.77,0.99818197159621
28.8,0.99818197159621
28.83,0.99818197159621
28.86,0.99818197159621
28.89,0.99818197159621
28.92,0.99818197159621
28.95,0.99818197159621
28.98,0.99818197159621
29.01,0.998327416660949
29.04,0.998327416660949
29.07,0.998327416660949
29.1,0.998327416660949
29.13,0.998327416660949
29.16,0.998327416660949
29.19,0.998327416660949
29.22,0.998327416660949
29.25,0.998327416660949
29.28,0.998327416660949
29.31,0.998327416660949
29.34,0.998327416660949
29.37,0.998327416660949
29.4,0.998327416660949
29.43,0.998327416660949
29.46,0.998327416660949
29.49,0.998327416660949
29.52,0.998461226013648
29.55,0.998461226013648
29.58,0.998461226013648
29.61,0.998461226013648
29.64,0.998461226013648
29.67,0.998461226013648
29.7,0.998461226013648
29.73,0.998461226013648
29.76,0.998461226013648
29.79,0.998461226013648
29.82,0.998461226013648
29.85,0.998461226013648
29.88,0.998461226013648
29.91,0.998461226013648
29.94,0.998461226013648
29.97,0.998461226013648
30,0.998461226013648
0,0.998461226013648
0.03,0
0.06,0
0.09,0
0.12,0
0.15,0
0.18,0
0.21,0
0.24,0
0.27,0
0.3,0
0.33,0
0.36,0
0.39,0
0.42,0
0.45,0
0.48,0
0.51,1.25380889401979
0.54,1.25380889401979
0.57,1.25380889401979
0.6,1.25380889401979
0.63,1.25380889401979
0.66,1.25380889401979
0.69,1.25380889401979
0.72,1.25380889401979
0.75,1.25380889401979
0.78,1.25380889401979
0.81,1.25380889401979
0.84,1.25380889401979
0.87,1.25380889401979
0.9,1.25380889401979
0.93,1.25380889401979
0.96,1.25380889401979
0.99,1.25380889401979
1.02,0.567709169091796
1.05,0.567709169091796
1.08,0.567709169091796
1.11,0.567709169091796
1.14,0.567709169091796
1.17,0.567709169091796
1.2,0.567709169091796
1.23,0.567709169091796
1.26,0.567709169091796
1.29,0.567709169091796
1.32,0.567709169091796
1.35,0.567709169091796
1.38,0.567709169091796
1.41,0.567709169091796
1.44,0.567709169091796
1.47,0.567709169091796
1.5,0.567709169091796
1.53,0.979933816858182
1.56,0.979933816858182
1.59,0.979933816858182
1.62,0.979933816858182
1.65,0.979933816858182
1.68,0.979933816858182
1.71,0.979933816858182
1.74,0.979933816858182
1.77,0.979933816858182
1.8,0.979933816858182
1.83,0.979933816858182
1.86,0.979933816858182
1.89,0.979933816858182
1.92,0.979933816858182
1.95,0.979933816858182
1.98,0.979933816858182
2.01,0.767339363370581
2.04,0.767339363370581
2.07,0.767339363370581
2.1,0.767339363370581
2.13,0.767339363370581
2.16,0.767339363370581
2.19,0.767339363370581
2.22,0.767339363370581
2.25,0.767339363370581
2.28,0.767339363370581
2.31,0.767339363370581
2.34,0.767339363370581
2.37,0.767339363370581
2.4,0.767339363370581
2.43,0.767339363370581
2.46,0.767339363370581
2.49,0.767339363370581
2.52,0.907445947903715
2.55,0.907445947903715
2.58,0.907445947903715
2.61,0.907445947903715
2.64,0.907445947903715
2.67,0.907445947903715
2.7,0.907445947903715
2.73,0.907445947903715
2.76,0.907445947903715
2.79,0.907445947903715
2.82,0.907445947903715
2.85,0.907445947903715
2.88,0.907445947903715
2.91,0.907445947903715
2.94,0.907445947903715
2.97,0.907445947903715
3,0.907445947903715
3.03,0.84593775911831
3.06,0.84593775911831
3.09,0.84593775911831
3.12,0.84593775911831
3.15,0.84593775911831
3.18,0.84593775911831
3.21,0.84593775911831
3.24,0.84593775911831
3.27,0.84593775911831
3.3,0.84593775911831
3.33,0.84593775911831
3.36,0.84593775911831
3.39,0.84593775911831
3.42,0.84593775911831
3.45,0.84593775911831
3.48,0.84593775911831
3.51,0.897350548440993
3.54,0.897350548440993
3.57,0.897350548440993
3.6,0.897350548440993
3.63,0.897350548440993
3.66,0.897350548440993
3.69,0.897350548440993
3.72,0.897350548440993
3.75,0.897350548440993
3.78,0.897350548440993
3.81,0.897350548440993
3.84,0.897350548440993
3.87,0.897350548440993
3.9,0.897350548440993
3.93,0.897350548440993
3.96,0.897350548440993
3.99,0.897350548440993
4.02,0.883392024967375
4.05,0.883392024967375
4.08,0.883392024967375
4.11,0.883392024967375
4.14,0.883392024967375
4.17,0.883392024967375
4.2,0.883392024967375
4.23,0.883392024967375
4.26,0.883392024967375
4.29,0.883392024967375
4.32,0.883392024967375
4.35,0.883392024967375
4.38,0.883392024967375
4.41,0.883392024967375
4.44,0.883392024967375
4.47,0.883392024967375
4.5,0.883392024967375
4.53,0.90529613217204
4.56,0.90529613217204
4.59,0.90529613217204
4.62,0.90529613217204
4.65,0.90529613217204
4.68,0.90529613217204
4.71,0.90529613217204
4.74,0.90529613217204
4.77,0.90529613217204
4.8,0.90529613217204
4.83,0.90529613217204
4.86,0.90529613217204
4.89,0.90529613217204
4.92,0.90529613217204
4.95,0.90529613217204
4.98,0.90529613217204
5.01,0.905739834932623
5.04,0.905739834932623
5.07,0.905739834932623
5.1,0.905739834932623
5.13,0.905739834932623
5.16,0.905739834932623
5.19,0.905739834932623
5.22,0.905739834932623
5.25,0.905739834932623
5.28,0.905739834932623
5.31,0.905739834932623
5.34,0.905739834932623
5.37,0.905739834932623
5.4,0.905739834932623
5.43,0.905739834932623
