Time,V(yk)
9.3,0.9375
9.33,0.9375
9.36,0.9375
9.39,0.9375
9.42,0.9375
9.45,0.9375
9.48,0.9375
9.51,0.9375
9.54,0.9375
9.57,0.9375
9.6,0.9375
9.63,0.9375
9.66,0.9375
9.69,0.9375
9.72,0.9375
9.75,0.9375
9.78,0.9375
9.81,0.9375
9.84,0.9375
9.87,0.9375
9.9,0.9375
9.93,0.9375
9.96,0.9375
9.99,0.9375
10.02,0.9375
10.05,0.9375
10.08,0.9375
10.11,0.9375
10.14,0.9375
10.17,0.9375
10.2,0.9375
10.23,0.9375
10.26,0.9375
10.29,0.9375
10.32,0.9375
10.35,0.9375
10.38,0.9375
10.41,0.9375
10.44,0.9375
10.47,0.9375
10.5,0.9375
10.53,1.03125
10.56,1.03125
10.59,1.03125
10.62,1.03125
10.65,1.03125
10.68,1.03125
10.71,1.03125
10.74,1.03125
10.77,1.03125
10.8,1.03125
10.83,1.03125
10.86,1.03125
10.89,1.03125
10.92,1.03125
10.95,1.03125
10.98,1.03125
11.01,0.9375
11.04,0.9375
11.07,0.9375
11.1,0.9375
11.13,0.9375
11.16,0.9375
11.19,0.9375
11.22,0.9375
11.25,0.9375
11.28,0.9375
11.31,0.9375
11.34,0.9375
11.37,0.9375
11.4,0.9375
11.43,0.9375
11.46,0.9375
11.49,0.9375
11.52,0.9375
11.55,0.9375
11.58,0.9375
11.61,0.9375
11.64,0.9375
11.67,0.9375
11.7,0.9375
11.73,0.9375
11.76,0.9375
11.79,0.9375
11.82,0.9375
11.85,0.9375
11.88,0.9375
11.91,0.9375
11.94,0.9375
11.97,0.9375
12,0.9375
12.03,1.03125
12.06,1.03125
12.09,1.03125
12.12,1.03125
12.15,1.03125
12.18,1.03125
12.21,1.03125
12.24,1.03125
12.27,1.03125
12.3,1.03125
12.33,1.03125
12.36,1.03125
12.39,1.03125
12.42,1.03125
12.45,1.03125
12.48,1.03125
12.51,0.9375
12.54,0.9375
12.57,0.9375
12.6,0.9375
12.63,0.9375
12.66,0.9375
12.69,0.9375
12.72,0.9375
12.75,0.9375
12.78,0.9375
12.81,0.9375
12.84,0.9375
12.87,0.9375
12.9,0.9375
12.93,0.9375
12.96,0.9375
12.99,0.9375
13.02,0.9375
13.05,0.9375
13.08,0.9375
13.11,0.9375
13.14,0.9375
13.17,0.9375
13.2,0.9375
13.23,0.9375
13.26,0.9375
13.29,0.9375
13.32,0.9375
13.35,0.9375
13.38,0.9375
13.41,0.9375
13.44,0.9375
13.47,0.9375
13.5,0.9375
13.53,1.03125
13.56,1.03125
13.59,1.03125
13.62,1.03125
13.65,1.03125
13.68,1.03125
13.71,1.03125
13.74,1.03125
13.77,1.03125
13.8,1.03125
13.83,1.03125
13.86,1.03125
13.89,1.03125
13.92,1.03125
13.95,1.03125
13.98,1.03125
14.01,0.9375
14.04,0.9375
14.07,0.9375
14.1,0.9375
14.13,0.9375
14.16,0.9375
14.19,0.9375
14.22,0.9375
14.25,0.9375
14.28,0.9375
14.31,0.9375
14.34,0.9375
14.37,0.9375
14.4,0.9375
14.43,0.9375
14.46,0.9375
14.49,0.9375
14.52,1.03125
14.55,1.03125
14.58,1.03125
14.61,1.03125
14.64,1.03125
14.67,1.03125
14.7,1.03125
14.73,1.03125
14.76,1.03125
14.79,1.03125
14.82,1.03125
14.85,1.03125
14.88,1.03125
14.91,1.03125
14.94,1.03125
14.97,1.03125
15,1.03125
15.03,0.9375
15.06,0.9375
15.09,0.9375
15.12,0.9375
15.15,0.9375
15.18,0.9375
15.21,0.9375
15.24,0.9375
15.27,0.9375
15.3,0.9375
15.33,0.9375
15.36,0.9375
15.39,0.9375
15.42,0.9375
15.45,0.9375
15.48,0.9375
15.51,1.03125
15.54,1.03125
15.57,1.03125
15.6,1.03125
15.63,1.03125
15.66,1.03125
15.69,1.03125
15.72,1.03125
15.75,1.03125
15.78,1.03125
15.81,1.03125
15.84,1.03125
15.87,1.03125
15.9,1.03125
15.93,1.03125
15.96,1.03125
15.99,1.03125
16.02,0.9375
16.05,0.9375
16.08,0.9375
16.11,0.9375
16.14,0.9375
16.17,0.9375
16.2,0.9375
16.23,0.9375
16.26,0.9375
16.29,0.9375
16.32,0.9375
16.35,0.9375
16.38,0.9375
16.41,0.9375
16.44,0.9375
16.47,0.9375
16.5,0.9375
16.53,1.03125
16.56,1.03125
16.59,1.03125
16.62,1.03125
16.65,1.03125
16.68,1.03125
16.71,1.03125
16.74,1.03125
16.77,1.03125
16.8,1.03125
16.83,1.03125
16.86,1.03125
16.89,1.03125
16.92,1.03125
16.95,1.03125
16.98,1.03125
17.01,0.9375
17.04,0.9375
17.07,0.9375
17.1,0.9375
17.13,0.9375
17.16,0.9375
17.19,0.9375
17.22,0.9375
17.25,0.9375
17.28,0.9375
17.31,0.9375
17.34,0.9375
17.37,0.9375
17.4,0.9375
17.43,0.9375
17.46,0.9375
17.49,0.9375
17.52,1.03125
17.55,1.03125
17.58,1.03125
17.61,1.03125
17.64,1.03125
17.67,1.03125
17.7,1.03125
17.73,1.03125
17.76,1.03125
17.79,1.03125
17.82,1.03125
17.85,1.03125
17.88,1.03125
17.91,1.03125
17.94,1.03125
17.97,1.03125
18,1.03125
18.03,0.9375
18.06,0.9375
18.09,0.9375
18.12,0.9375
18.15,0.9375
18.18,0.9375
18.21,0.9375
18.24,0.9375
18.27,0.9375
18.3,0.9375
18.33,0.9375
18.36,0.9375
18.39,0.9375
18.42,0.9375
18.45,0.9375
18.48,0.9375
18.51,1.03125
18.54,1.03125
18.57,1.03125
18.6,1.03125
18.63,1.03125
18.66,1.03125
18.69,1.03125
18.72,1.03125
18.75,1.03125
18.78,1.03125
18.81,1.03125
18.84,1.03125
18.87,1.03125
18.9,1.03125
18.93,1.03125
18.96,1.03125
18.99,1.03125
19.02,0.9375
19.05,0.9375
19.08,0.9375
19.11,0.9375
19.14,0.9375
19.17,0.9375
19.2,0.9375
19.23,0.9375
19.26,0.9375
19.29,0.9375
19.32,0.9375
19.35,0.9375
19.38,0.9375
19.41,0.9375
19.44,0.9375
19.47,0.9375
19.5,0.9375
19.53,1.03125
19.56,1.03125
19.59,1.03125
19.62,1.03125
19.65,1.03125
19.68,1.03125
19.71,1.03125
19.74,1.03125
19.77,1.03125
19.8,1.03125
19.83,1.03125
19.86,1.03125
19.89,1.03125
19.92,1.03125
19.95,1.03125
19.98,1.03125
20.01,0.9375
20.04,0.9375
20.07,0.9375
20.1,0.9375
20.13,0.9375
20.16,0.9375
20.19,0.9375
20.22,0.9375
20.25,0.9375
20.28,0.9375
20.31,0.9375
20.34,0.9375
20.37,0.9375
20.4,0.9375
20.43,0.9375
20.46,0.9375
20.49,0.9375
20.52,1.03125
20.55,1.03125
20.58,1.03125
20.61,1.03125
20.64,1.03125
20.67,1.03125
20.7,1.03125
20.73,1.03125
20.76,1.03125
20.79,1.03125
20.82,1.03125
20.85,1.03125
20.88,1.03125
20.91,1.03125
20.94,1.03125
20.97,1.03125
21,1.03125
21.03,0.9375
21.06,0.9375
21.09,0.9375
21.12,0.9375
21.15,0.9375
21.18,0.9375
21.21,0.9375
21.24,0.9375
21.27,0.9375
21.3,0.9375
21.33,0.9375
21.36,0.9375
21.39,0.9375
21.42,0.9375
21.45,0.9375
21.48,0.9375
21.51,1.03125
21.54,1.03125
21.57,1.03125
21.6,1.03125
21.63,1.03125
21.66,1.03125
21.69,1.03125
21.72,1.03125
21.75,1.03125
21.78,1.03125
21.81,1.03125
21.84,1.03125
21.87,1.03125
21.9,1.03125
21.93,1.03125
21.96,1.03125
21.99,1.03125
22.02,1.03125
22.05,1.03125
22.08,1.03125
22.11,1.03125
22.14,1.03125
22.17,1.03125
22.2,1.03125
22.23,1.03125
22.26,1.03125
22.29,1.03125
22.32,1.03125
22.35,1.03125
22.38,1.03125
22.41,1.03125
22.44,1.03125
22.47,1.03125
22.5,1.03125
22.53,0.9375
22.56,0.9375
22.59,0.9375
22.62,0.9375
22.65,0.9375
22.68,0.9375
22.71,0.9375
22.74,0.9375
22.77,0.9375
22.8,0.9375
22.83,0.9375
22.86,0.9375
22.89,0.9375
22.92,0.9375
22.95,0.9375
22.98,0.9375
23.01,1.03125
23.04,1.03125
23.07,1.03125
23.1,1.03125
23.13,1.03125
23.16,1.03125
23.19,1.03125
23.22,1.03125
23.25,1.03125
23.28,1.03125
23.31,1.03125
23.34,1.03125
23.37,1.03125
23.4,1.03125
23.43,1.03125
23.46,1.03125
23.49,1.03125
23.52,0.9375
23.55,0.9375
23.58,0.9375
23.61,0.9375
23.64,0.9375
23.67,0.9375
23.7,0.9375
23.73,0.9375
23.76,0.9375
23.79,0.9375
23.82,0.9375
23.85,0.9375
23.88,0.9375
23.91,0.9375
23.94,0.9375
23.97,0.9375
24,0.9375
24.03,1.03125
24.06,1.03125
24.09,1.03125
24.12,1.03125
24.15,1.03125
24.18,1.03125
24.21,1.03125
24.24,1.03125
24.27,1.03125
24.3,1.03125
24.33,1.03125
24.36,1.03125
24.39,1.03125
24.42,1.03125
24.45,1.03125
24.48,1.03125
24.51,1.03125
24.54,1.03125
24.57,1.03125
24.6,1.03125
24.63,1.03125
24.66,1.03125
24.69,1.03125
24.72,1.03125
24.75,1.03125
24.78,1.03125
24.81,1.03125
24.84,1.03125
24.87,1.03125
24.9,1.03125
24.93,1.03125
24.96,1.03125
24.99,1.03125
25.02,0.9375
25.05,0.9375
25.08,0.9375
25.11,0.9375
25.14,0.9375
25.17,0.9375
25.2,0.9375
25.23,0.9375
25.26,0.9375
25.29,0.9375
25.32,0.9375
25.35,0.9375
25.38,0.9375
25.41,0.9375
25.44,0.9375
25.47,0.9375
25.5,0.9375
25.53,1.03125
25.56,1.03125
25.59,1.03125
25.62,1.03125
25.65,1.03125
25.68,1.03125
25.71,1.03125
25.74,1.03125
25.77,1.03125
25.8,1.03125
25.83,1.03125
25.86,1.03125
25.89,1.03125
25.92,1.03125
25.95,1.03125
25.98,1.03125
26.01,1.03125
26.04,1.03125
26.07,1.03125
26.1,1.03125
26.13,1.03125
26.16,1.03125
26.19,1.03125
26.22,1.03125
26.25,1.03125
26.28,1.03125
26.31,1.03125
26.34,1.03125
26.37,1.03125
26.4,1.03125
26.43,1.03125
26.46,1.03125
26.49,1.03125
26.52,0.9375
26.55,0.9375
26.58,0.9375
26.61,0.9375
26.64,0.9375
26.67,0.9375
26.7,0.9375
26.73,0.9375
26.76,0.9375
26.79,0.9375
26.82,0.9375
26.85,0.9375
26.88,0.9375
26.91,0.9375
26.94,0.9375
26.97,0.9375
27,0.9375
27.03,1.03125
27.06,1.03125
27.09,1.03125
27.12,1.03125
27.15,1.03125
27.18,1.03125
27.21,1.03125
27.24,1.03125
27.27,1.03125
27.3,1.03125
27.33,1.03125
27.36,1.03125
27.39,1.03125
27.42,1.03125
27.45,1.03125
27.48,1.03125
27.51,0.9375
27.54,0.9375
27.57,0.9375
27.6,0.9375
27.63,0.9375
27.66,0.9375
27.69,0.9375
27.72,0.9375
27.75,0.9375
27.78,0.9375
27.81,0.9375
27.84,0.9375
27.87,0.9375
27.9,0.9375
27.93,0.9375
27.96,0.9375
27.99,0.9375
28.02,1.03125
28.05,1.03125
28.08,1.03125
28.11,1.03125
28.14,1.03125
28.17,1.03125
28.2,1.03125
28.23,1.03125
28.26,1.03125
28.29,1.03125
28.32,1.03125
28.35,1.03125
28.38,1.03125
28.41,1.03125
28.44,1.03125
28.47,1.03125
28.5,1.03125
28.53,1.03125
28.56,1.03125
28.59,1.03125
28.62,1.03125
28.65,1.03125
28.68,1.03125
28.71,1.03125
28.74,1.03125
28.77,1.03125
28.8,1.03125
28.83,1.03125
28.86,1.03125
28.89,1.03125
28.92,1.03125
28.95,1.03125
28.98,1.03125
29.01,0.9375
29.04,0.9375
29.07,0.9375
29.1,0.9375
29.13,0.9375
29.16,0.9375
29.19,0.9375
29.22,0.9375
29.25,0.9375
29.28,0.9375
29.31,0.9375
29.34,0.9375
29.37,0.9375
29.4,0.9375
29.43,0.9375
29.46,0.9375
29.49,0.9375
29.52,1.03125
29.55,1.03125
29.58,1.03125
29.61,1.03125
29.64,1.03125
29.67,1.03125
29.7,1.03125
29.73,1.03125
29.76,1.03125
29.79,1.03125
29.82,1.03125
29.85,1.03125
29.88,1.03125
29.91,1.03125
29.94,1.03125
29.97,1.03125
30,1.03125
0,1.03125
0.03,0
0.06,0
0.09,0
0.12,0
0.15,0
0.18,0
0.21,0
0.24,0
0.27,0
0.3,0
0.33,0
0.36,0
0.39,0
0.42,0
0.45,0
0.48,0
0.51,1.2421875
0.54,1.2421875
0.57,1.2421875
0.6,1.2421875
0.63,1.2421875
0.66,1.2421875
0.69,1.2421875
0.72,1.2421875
0.75,1.2421875
0.78,1.2421875
0.81,1.2421875
0.84,1.2421875
0.87,1.2421875
0.9,1.2421875
0.93,1.2421875
0.96,1.2421875
0.99,1.2421875
1.02,0.5625
1.05,0.5625
1.08,0.5625
1.11,0.5625
1.14,0.5625
1.17,0.5625
1.2,0.5625
1.23,0.5625
1.26,0.5625
1.29,0.5625
1.32,0.5625
1.35,0.5625
1.38,0.5625
1.41,0.5625
1.44,0.5625
1.47,0.5625
1.5,0.5625
1.53,0.984375
1.56,0.984375
1.59,0.984375
1.62,0.984375
1.65,0.984375
1.68,0.984375
1.71,0.984375
1.74,0.984375
1.77,0.984375
1.8,0.984375
1.83,0.984375
1.86,0.984375
1.89,0.984375
1.92,0.984375
1.95,0.984375
1.98,0.984375
2.01,0.75
2.04,0.75
2.07,0.75
2.1,0.75
2.13,0.75
2.16,0.75
2.19,0.75
2.22,0.75
2.25,0.75
2.28,0.75
2.31,0.75
2.34,0.75
2.37,0.75
2.4,0.75
2.43,0.75
2.46,0.75
2.49,0.75
2.52,0.9140625
2.55,0.9140625
2.58,0.9140625
2.61,0.9140625
2.64,0.9140625
2.67,0.9140625
2.7,0.9140625
2.73,0.9140625
2.76,0.9140625
2.79,0.9140625
2.82,0.9140625
2.85,0.9140625
2.88,0.9140625
2.91,0.9140625
2.94,0.9140625
2.97,0.9140625
3,0.9140625
3.03,0.84375
3.06,0.84375
3.09,0.84375
3.12,0.84375
3.15,0.84375
3.18,0.84375
3.21,0.84375
3.24,0.84375
3.27,0.84375
3.3,0.84375
3.33,0.84375
3.36,0.84375
3.39,0.84375
3.42,0.84375
3.45,0.84375
3.48,0.84375
3.51,0.890625
3.54,0.890625
3.57,0.890625
3.6,0.890625
3.63,0.890625
3.66,0.890625
3.69,0.890625
3.72,0.890625
3.75,0.890625
3.78,0.890625
3.81,0.890625
3.84,0.890625
3.87,0.890625
3.9,0.890625
3.93,0.890625
3.96,0.890625
3.99,0.890625
4.02,0.890625
4.05,0.890625
4.08,0.890625
4.11,0.890625
4.14,0.890625
4.17,0.890625
4.2,0.890625
4.23,0.890625
4.26,0.890625
4.29,0.890625
4.32,0.890625
4.35,0.890625
4.38,0.890625
4.41,0.890625
4.44,0.890625
4.47,0.890625
4.5,0.890625
4.53,0.890625
4.56,0.890625
4.59,0.890625
4.62,0.890625
4.65,0.890625
4.68,0.890625
4.71,0.890625
4.74,0.890625
4.77,0.890625
4.8,0.890625
4.83,0.890625
4.86,0.890625
4.89,0.890625
4.92,0.890625
4.95,0.890625
4.98,0.890625
5.01,0.9140625
5.04,0.9140625
5.07,0.9140625
5.1,0.9140625
5.13,0.9140625
5.16,0.9140625
5.19,0.9140625
5.22,0.9140625
5.25,0.9140625
5.28,0.9140625
5.31,0.9140625
5.34,0.9140625
5.37,0.9140625
5.4,0.9140625
5.43,0.9140625
5.46,0.9140625
5.49,0.9140625
5.52,0.9140625
5.55,0.9140625
5.58,0.9140625
5.61,0.9140625
5.64,0.9140625
5.67,0.9140625
5.7,0.9140625
5.73,0.9140625
5.76,0.9140625
5.79,0.9140625
5.82,0.9140625
5.85,0.9140625
5.88,0.9140625
5.91,0.9140625
5.94,0.9140625
5.97,0.9140625
6,0.9140625
6.03,0.9140625
6.06,0.9140625
6.09,0.9140625
6.12,0.9140625
6.15,0.9140625
6.18,0.9140625
6.21,0.9140625
6.24,0.9140625
6.27,0.9140625
6.3,0.9140625
6.33,0.9140625
6.36,0.9140625
6.39,0.9140625
6.42,0.9140625
6.45,0.9140625
6.48,0.9140625
6.51,0.9375
6.54,0.9375
6.57,0.9375
6.6,0.9375
6.63,0.9375
6.66,0.9375
6.69,0.9375
6.72,0.9375
6.75,0.9375
6.78,0.9375
6.81,0.9375
6.84,0.9375
6.87,0.9375
6.9,0.9375
6.93,0.9375
6.96,0.9375
6.99,0.9375
7.02,0.9375
7.05,0.9375
7.08,0.9375
7.11,0.9375
7.14,0.9375
7.17,0.9375
7.2,0.9375
7.23,0.9375
7.26,0.9375
7.29,0.9375
7.32,0.9375
7.35,0.9375
7.38,0.9375
7.41,0.9375
7.44,0.9375
7.47,0.9375
7.5,0.9375
7.53,0.9375
7.56,0.9375
7.59,0.9375
7.62,0.9375
7.65,0.9375
7.68,0.9375
7.71,0.9375
7.74,0.9375
7.77,0.9375
7.8,0.9375
7.83,0.9375
7.86,0.9375
7.89,0.9375
7.92,0.9375
7.95,0.9375
7.98,0.9375
8.01,0.9375
8.04,0.9375
8.07,0.9375
8.1,0.9375
8.13,0.9375
8.16,0.9375
8.19,0.9375
8.22,0.9375
8.25,0.9375
8.28,0.9375
8.31,0.9375
8.34,0.9375
8.37,0.9375
8.4,0.9375
8.43,0.9375
8.46,0.9375
8.49,0.9375
8.52,0.9609375
8.55,0.9609375
8.58,0.9609375
8.61,0.9609375
8.64,0.9609375
8.67,0.9609375
8.7,0.9609375
8.73,0.9609375
8.76,0.9609375
8.79,0.9609375
8.82,0.9609375
8.85,0.9609375
8.88,0.9609375
8.91,0.9609375
8.94,0.9609375
8.97,0.9609375
9,0.9609375
9.03,0.9375
9.06,0.9375
9.09,0.9375
9.12,0.9375
9.15,0.9375
9.18,0.9375
9.21,0.9375
9.24,0.9375
9.27,0.9375
9.3,0.9375
9.33,0.9375
9.36,0.9375
9.39,0.9375
9.42,0.9375
9.45,0.9375
9.48,0.9375
9.51,0.9609375
9.54,0.9609375
9.57,0.9609375
9.6,0.9609375
9.63,0.9609375
9.66,0.9609375
9.69,0.9609375
9.72,0.9609375
9.75,0.9609375
9.78,0.9609375
9.81,0.9609375
9.84,0.9609375
9.87,0.9609375
9.9,0.9609375
9.93,0.9609375
9.96,0.9609375
9.99,0.9609375
10.02,0.9609375
10.05,0.9609375
10.08,0.9609375
10.11,0.9609375
10.14,0.9609375
10.17,0.9609375
10.2,0.9609375
10.23,0.9609375
10.26,0.9609375
10.29,0.9609375
10.32,0.9609375
10.35,0.9609375
10.38,0.9609375
10.41,0.9609375
10.44,0.9609375
10.47,0.9609375
10.5,0.9609375
10.53,0.9609375
10.56,0.9609375
10.59,0.9609375
10.62,0.9609375
10.65,0.9609375
10.68,0.9609375
10.71,0.9609375
10.74,0.9609375
10.77,0.9609375
10.8,0.9609375
10.83,0.9609375
10.86,0.9609375
10.89,0.9609375
10.92,0.9609375
10.95,0.9609375
10.98,0.9609375
11.01,0.9609375
11.04,0.9609375
11.07,0.9609375
11.1,0.9609375
11.13,0.9609375
11.16,0.9609375
11.19,0.9609375
11.22,0.9609375
11.25,0.9609375
11.28,0.9609375
11.31,0.9609375
11.34,0.9609375
11.37,0.9609375
11.4,0.9609375
11.43,0.9609375
11.46,0.9609375
11.49,0.9609375
11.52,0.984375
11.55,0.984375
11.58,0.984375
11.61,0.984375
11.64,0.984375
11.67,0.984375
11.7,0.984375
11.73,0.984375
11.76,0.984375
11.79,0.984375
11.82,0.984375
11.85,0.984375
11.88,0.984375
11.91,0.984375
11.94,0.984375
11.97,0.984375
12,0.984375
12.03,0.9609375
12.06,0.9609375
12.09,0.9609375
12.12,0.9609375
12.15,0.9609375
12.18,0.9609375
12.21,0.9609375
12.24,0.9609375
12.27,0.9609375
12.3,0.9609375
12.33,0.9609375
12.36,0.9609375
12.39,0.9609375
12.42,0.9609375
12.45,0.9609375
12.48,0.9609375
12.51,0.984375
12.54,0.984375
12.57,0.984375
12.6,0.984375
12.63,0.984375
12.66,0.984375
12.69,0.984375
12.72,0.984375
12.75,0.984375
12.78,0.984375
12.81,0.984375
12.84,0.984375
12.87,0.984375
12.9,0.984375
12.93,0.984375
12.96,0.984375
12.99,0.984375
13.02,0.9609375
13.05,0.9609375
13.08,0.9609375
13.11,0.9609375
13.14,0.9609375
13.17,0.9609375
13.2,0.9609375
13.23,0.9609375
13.26,0.9609375
13.29,0.9609375
13.32,0.9609375
13.35,0.9609375
13.38,0.9609375
13.41,0.9609375
13.44,0.9609375
13.47,0.9609375
13.5,0.9609375
13.53,0.984375
13.56,0.984375
13.59,0.984375
13.62,0.984375
13.65,0.984375
13.68,0.984375
13.71,0.984375
13.74,0.984375
13.77,0.984375
13.8,0.984375
13.83,0.984375
13.86,0.984375
13.89,0.984375
13.92,0.984375
13.95,0.984375
13.98,0.984375
14.01,0.984375
14.04,0.984375
14.07,0.984375
14.1,0.984375
14.13,0.984375
14.16,0.984375
14.19,0.984375
14.22,0.984375
14.25,0.984375
14.28,0.984375
14.31,0.984375
14.34,0.984375
14.37,0.984375
14.4,0.984375
14.43,0.984375
14.46,0.984375
14.49,0.984375
14.52,0.984375
14.55,0.984375
14.58,0.984375
14.61,0.984375
14.64,0.984375
14.67,0.984375
14.7,0.984375
14.73,0.984375
14.76,0.984375
14.79,0.984375
14.82,0.984375
14.85,0.984375
14.88,0.984375
14.91,0.984375
14.94,0.984375
14.97,0.984375
15,0.984375
15.03,0.984375
15.06,0.984375
15.09,0.984375
15.12,0.984375
15.15,0.984375
15.18,0.984375
15.21,0.984375
15.24,0.984375
15.27,0.984375
15.3,0.984375
15.33,0.984375
15.36,0.984375
15.39,0.984375
15.42,0.984375
15.45,0.984375
15.48,0.984375
15.51,0.984375
15.54,0.984375
15.57,0.984375
15.6,0.984375
15.63,0.984375
15.66,0.984375
15.69,0.984375
15.72,0.984375
15.75,0.984375
15.78,0.984375
15.81,0.984375
15.84,0.984375
15.87,0.984375
15.9,0.984375
15.93,0.984375
15.96,0.984375
15.99,0.984375
16.02,0.984375
16.05,0.984375
16.08,0.984375
16.11,0.984375
16.14,0.984375
16.17,0.984375
16.2,0.984375
16.23,0.984375
16.26,0.984375
16.29,0.984375
16.32,0.984375
16.35,0.984375
