Time,V(yk)
7.17,-5.72586058997726
7.2,-5.72586058997726
7.23,-5.72586058997726
7.26,-5.72586058997726
7.29,-5.72586058997726
7.32,-5.72586058997726
7.35,-5.72586058997726
7.38,-5.72586058997726
7.41,-5.72586058997726
7.44,-5.72586058997726
7.47,-5.72586058997726
7.5,-5.72586058997726
7.53,-10.3160858051136
7.56,-10.3160858051136
7.59,-10.3160858051136
7.62,-10.3160858051136
7.65,-10.3160858051136
7.68,-10.3160858051136
7.71,-10.3160858051136
7.74,-10.3160858051136
7.77,-10.3160858051136
7.8,-10.3160858051136
7.83,-10.3160858051136
7.86,-10.3160858051136
7.89,-10.3160858051136
7.92,-10.3160858051136
7.95,-10.3160858051136
7.98,-10.3160858051136
8.01,-7.51113890850449
8.04,-7.51113890850449
8.07,-7.51113890850449
8.1,-7.51113890850449
8.13,-7.51113890850449
8.16,-7.51113890850449
8.19,-7.51113890850449
8.22,-7.51113890850449
8.25,-7.51113890850449
8.28,-7.51113890850449
8.31,-7.51113890850449
8.34,-7.51113890850449
8.37,-7.51113890850449
8.4,-7.51113890850449
8.43,-7.51113890850449
8.46,-7.51113890850449
8.49,-7.51113890850449
8.52,3.04641723328171
8.55,3.04641723328171
8.58,3.04641723328171
8.61,3.04641723328171
8.64,3.04641723328171
8.67,3.04641723328171
8.7,3.04641723328171
8.73,3.04641723328171
8.76,3.04641723328171
8.79,3.04641723328171
8.82,3.04641723328171
8.85,3.04641723328171
8.88,3.04641723328171
8.91,3.04641723328171
8.94,3.04641723328171
8.97,3.04641723328171
9,3.04641723328171
9.03,16.0493850547514
9.06,16.0493850547514
9.09,16.0493850547514
9.12,16.0493850547514
9.15,16.0493850547514
9.18,16.0493850547514
9.21,16.0493850547514
9.24,16.0493850547514
9.27,16.0493850547514
9.3,16.0493850547514
9.33,16.0493850547514
9.36,16.0493850547514
9.39,16.0493850547514
9.42,16.0493850547514
9.45,16.0493850547514
9.48,16.0493850547514
9.51,21.8378066798224
9.54,21.8378066798224
9.57,21.8378066798224
9.6,21.8378066798224
9.63,21.8378066798224
9.66,21.8378066798224
9.69,21.8378066798224
9.72,21.8378066798224
9.75,21.8378066798224
9.78,21.8378066798224
9.81,21.8378066798224
9.84,21.8378066798224
9.87,21.8378066798224
9.9,21.8378066798224
9.93,21.8378066798224
9.96,21.8378066798224
9.99,21.8378066798224
10.02,13.1769180166082
10.05,13.1769180166082
10.08,13.1769180166082
10.11,13.1769180166082
10.14,13.1769180166082
10.17,13.1769180166082
10.2,13.1769180166082
10.23,13.1769180166082
10.26,13.1769180166082
10.29,13.1769180166082
10.32,13.1769180166082
10.35,13.1769180166082
10.38,13.1769180166082
10.41,13.1769180166082
10.44,13.1769180166082
10.47,13.1769180166082
10.5,13.1769180166082
10.53,-8.63838194936943
10.56,-8.63838194936943
10.59,-8.63838194936943
10.62,-8.63838194936943
10.65,-8.63838194936943
10.68,-8.63838194936943
10.71,-8.63838194936943
10.74,-8.63838194936943
10.77,-8.63838194936943
10.8,-8.63838194936943
10.83,-8.63838194936943
10.86,-8.63838194936943
10.89,-8.63838194936943
10.92,-8.63838194936943
10.95,-8.63838194936943
10.98,-8.63838194936943
11.01,-31.0157775568748
11.04,-31.0157775568748
11.07,-31.0157775568748
11.1,-31.0157775568748
11.13,-31.0157775568748
11.16,-31.0157775568748
11.19,-31.0157775568748
11.22,-31.0157775568748
11.25,-31.0157775568748
11.28,-31.0157775568748
11.31,-31.0157775568748
11.34,-31.0157775568748
11.37,-31.0157775568748
11.4,-31.0157775568748
11.43,-31.0157775568748
11.46,-31.0157775568748
11.49,-31.0157775568748
11.52,-36.3409041994989
11.55,-36.3409041994989
11.58,-36.3409041994989
11.61,-36.3409041994989
11.64,-36.3409041994989
11.67,-36.3409041994989
11.7,-36.3409041994989
11.73,-36.3409041994989
11.76,-36.3409041994989
11.79,-36.3409041994989
11.82,-36.3409041994989
11.85,-36.3409041994989
11.88,-36.3409041994989
11.91,-36.3409041994989
11.94,-36.3409041994989
11.97,-36.3409041994989
12,-36.3409041994989
12.03,-13.7414932113562
12.06,-13.7414932113562
12.09,-13.7414932113562
12.12,-13.7414932113562
12.15,-13.7414932113562
12.18,-13.7414932113562
12.21,-13.7414932113562
12.24,-13.7414932113562
12.27,-13.7414932113562
12.3,-13.7414932113562
12.33,-13.7414932113562
12.36,-13.7414932113562
12.39,-13.7414932113562
12.42,-13.7414932113562
12.45,-13.7414932113562
12.48,-13.7414932113562
12.51,29.235458344788
12.54,29.235458344788
12.57,29.235458344788
12.6,29.235458344788
12.63,29.235458344788
12.66,29.235458344788
12.69,29.235458344788
12.72,29.235458344788
12.75,29.235458344788
12.78,29.235458344788
12.81,29.235458344788
12.84,29.235458344788
12.87,29.235458344788
12.9,29.235458344788
12.93,29.235458344788
12.96,29.235458344788
12.99,29.235458344788
13.02,57.0789336587414
13.05,57.0789336587414
13.08,57.0789336587414
13.11,57.0789336587414
13.14,57.0789336587414
13.17,57.0789336587414
13.2,57.0789336587414
13.23,57.0789336587414
13.26,57.0789336587414
13.29,57.0789336587414
13.32,57.0789336587414
13.35,57.0789336587414
13.38,57.0789336587414
13.41,57.0789336587414
13.44,57.0789336587414
13.47,57.0789336587414
13.5,57.0789336587414
13.53,59.2256545428251
13.56,59.2256545428251
13.59,59.2256545428251
13.62,59.2256545428251
13.65,59.2256545428251
13.68,59.2256545428251
13.71,59.2256545428251
13.74,59.2256545428251
13.77,59.2256545428251
13.8,59.2256545428251
13.83,59.2256545428251
13.86,59.2256545428251
13.89,59.2256545428251
13.92,59.2256545428251
13.95,59.2256545428251
13.98,59.2256545428251
14.01,8.48369597540302
14.04,8.48369597540302
14.07,8.48369597540302
14.1,8.48369597540302
14.13,8.48369597540302
14.16,8.48369597540302
14.19,8.48369597540302
14.22,8.48369597540302
14.25,8.48369597540302
14.28,8.48369597540302
14.31,8.48369597540302
14.34,8.48369597540302
14.37,8.48369597540302
14.4,8.48369597540302
14.43,8.48369597540302
14.46,8.48369597540302
14.49,8.48369597540302
14.52,-34.2014312402126
14.55,-34.2014312402126
14.58,-34.2014312402126
14.61,-34.2014312402126
14.64,-34.2014312402126
14.67,-34.2014312402126
14.7,-34.2014312402126
14.73,-34.2014312402126
14.76,-34.2014312402126
14.79,-34.2014312402126
14.82,-34.2014312402126
14.85,-34.2014312402126
14.88,-34.2014312402126
14.91,-34.2014312402126
14.94,-34.2014312402126
14.97,-34.2014312402126
15,-34.2014312402126
15.03,-60.0912093515299
15.06,-60.0912093515299
15.09,-60.0912093515299
15.12,-60.0912093515299
15.15,-60.0912093515299
15.18,-60.0912093515299
15.21,-60.0912093515299
15.24,-60.0912093515299
15.27,-60.0912093515299
15.3,-60.0912093515299
15.33,-60.0912093515299
15.36,-60.0912093515299
15.39,-60.0912093515299
15.42,-60.0912093515299
15.45,-60.0912093515299
15.48,-60.0912093515299
15.51,-55.7374953666258
15.54,-55.7374953666258
15.57,-55.7374953666258
15.6,-55.7374953666258
15.63,-55.7374953666258
15.66,-55.7374953666258
15.69,-55.7374953666258
15.72,-55.7374953666258
15.75,-55.7374953666258
15.78,-55.7374953666258
15.81,-55.7374953666258
15.84,-55.7374953666258
15.87,-55.7374953666258
15.9,-55.7374953666258
15.93,-55.7374953666258
15.96,-55.7374953666258
15.99,-55.7374953666258
16.02,-0.508880614725494
16.05,-0.508880614725494
16.08,-0.508880614725494
16.11,-0.508880614725494
16.14,-0.508880614725494
16.17,-0.508880614725494
16.2,-0.508880614725494
16.23,-0.508880614725494
16.26,-0.508880614725494
16.29,-0.508880614725494
16.32,-0.508880614725494
16.35,-0.508880614725494
16.38,-0.508880614725494
16.41,-0.508880614725494
16.44,-0.508880614725494
16.47,-0.508880614725494
16.5,-0.508880614725494
16.53,39.038276633325
16.56,39.038276633325
16.59,39.038276633325
16.62,39.038276633325
16.65,39.038276633325
16.68,39.038276633325
16.71,39.038276633325
16.74,39.038276633325
16.77,39.038276633325
16.8,39.038276633325
16.83,39.038276633325
16.86,39.038276633325
16.89,39.038276633325
16.92,39.038276633325
16.95,39.038276633325
16.98,39.038276633325
17.01,63.024711545862
17.04,63.024711545862
17.07,63.024711545862
17.1,63.024711545862
17.13,63.024711545862
17.16,63.024711545862
17.19,63.024711545862
17.22,63.024711545862
17.25,63.024711545862
17.28,63.024711545862
17.31,63.024711545862
17.34,63.024711545862
17.37,63.024711545862
17.4,63.024711545862
17.43,63.024711545862
17.46,63.024711545862
17.49,63.024711545862
17.52,48.4640120975321
17.55,48.4640120975321
17.58,48.4640120975321
17.61,48.4640120975321
17.64,48.4640120975321
17.67,48.4640120975321
17.7,48.4640120975321
17.73,48.4640120975321
17.76,48.4640120975321
17.79,48.4640120975321
17.82,48.4640120975321
17.85,48.4640120975321
17.88,48.4640120975321
17.91,48.4640120975321
17.94,48.4640120975321
17.97,48.4640120975321
18,48.4640120975321
18.03,-9.77001189208546
18.06,-9.77001189208546
18.09,-9.77001189208546
18.12,-9.77001189208546
18.15,-9.77001189208546
18.18,-9.77001189208546
18.21,-9.77001189208546
18.24,-9.77001189208546
18.27,-9.77001189208546
18.3,-9.77001189208546
18.33,-9.77001189208546
18.36,-9.77001189208546
18.39,-9.77001189208546
18.42,-9.77001189208546
18.45,-9.77001189208546
18.48,-9.77001189208546
18.51,-45.2728271031647
18.54,-45.2728271031647
18.57,-45.2728271031647
18.6,-45.2728271031647
18.63,-45.2728271031647
18.66,-45.2728271031647
18.69,-45.2728271031647
18.72,-45.2728271031647
18.75,-45.2728271031647
18.78,-45.2728271031647
18.81,-45.2728271031647
18.84,-45.2728271031647
18.87,-45.2728271031647
18.9,-45.2728271031647
18.93,-45.2728271031647
18.96,-45.2728271031647
18.99,-45.2728271031647
19.02,-66.8062209414946
19.05,-66.8062209414946
19.08,-66.8062209414946
19.11,-66.8062209414946
19.14,-66.8062209414946
19.17,-66.8062209414946
19.2,-66.8062209414946
19.23,-66.8062209414946
19.26,-66.8062209414946
19.29,-66.8062209414946
19.32,-66.8062209414946
19.35,-66.8062209414946
19.38,-66.8062209414946
19.41,-66.8062209414946
19.44,-66.8062209414946
19.47,-66.8062209414946
19.5,-66.8062209414946
19.53,-36.9796752559891
19.56,-36.9796752559891
19.59,-36.9796752559891
19.62,-36.9796752559891
19.65,-36.9796752559891
19.68,-36.9796752559891
19.71,-36.9796752559891
19.74,-36.9796752559891
19.77,-36.9796752559891
19.8,-36.9796752559891
19.83,-36.9796752559891
19.86,-36.9796752559891
19.89,-36.9796752559891
19.92,-36.9796752559891
19.95,-36.9796752559891
19.98,-36.9796752559891
20.01,16.9174194166763
20.04,16.9174194166763
20.07,16.9174194166763
20.1,16.9174194166763
20.13,16.9174194166763
20.16,16.9174194166763
20.19,16.9174194166763
20.22,16.9174194166763
20.25,16.9174194166763
20.28,16.9174194166763
20.31,16.9174194166763
20.34,16.9174194166763
20.37,16.9174194166763
20.4,16.9174194166763
20.43,16.9174194166763
20.46,16.9174194166763
20.49,16.9174194166763
20.52,49.6078490714859
20.55,49.6078490714859
20.58,49.6078490714859
20.61,49.6078490714859
20.64,49.6078490714859
20.67,49.6078490714859
20.7,49.6078490714859
20.73,49.6078490714859
20.76,49.6078490714859
20.79,49.6078490714859
20.82,49.6078490714859
20.85,49.6078490714859
20.88,49.6078490714859
20.91,49.6078490714859
20.94,49.6078490714859
20.97,49.6078490714859
21,49.6078490714859
21.03,69.4355010291973
21.06,69.4355010291973
21.09,69.4355010291973
21.12,69.4355010291973
21.15,69.4355010291973
21.18,69.4355010291973
21.21,69.4355010291973
21.24,69.4355010291973
21.27,69.4355010291973
21.3,69.4355010291973
21.33,69.4355010291973
21.36,69.4355010291973
21.39,69.4355010291973
21.42,69.4355010291973
21.45,69.4355010291973
21.48,69.4355010291973
21.51,32.6078414590914
21.54,32.6078414590914
21.57,32.6078414590914
21.6,32.6078414590914
21.63,32.6078414590914
21.66,32.6078414590914
21.69,32.6078414590914
21.72,32.6078414590914
21.75,32.6078414590914
21.78,32.6078414590914
21.81,32.6078414590914
21.84,32.6078414590914
21.87,32.6078414590914
21.9,32.6078414590914
21.93,32.6078414590914
21.96,32.6078414590914
21.99,32.6078414590914
22.02,-19.5692062182238
22.05,-19.5692062182238
22.08,-19.5692062182238
22.11,-19.5692062182238
22.14,-19.5692062182238
22.17,-19.5692062182238
22.2,-19.5692062182238
22.23,-19.5692062182238
22.26,-19.5692062182238
22.29,-19.5692062182238
22.32,-19.5692062182238
22.35,-19.5692062182238
22.38,-19.5692062182238
22.41,-19.5692062182238
22.44,-19.5692062182238
22.47,-19.5692062182238
22.5,-19.5692062182238
22.53,-51.2163161719282
22.56,-51.2163161719282
22.59,-51.2163161719282
22.62,-51.2163161719282
22.65,-51.2163161719282
22.68,-51.2163161719282
22.71,-51.2163161719282
22.74,-51.2163161719282
22.77,-51.2163161719282
22.8,-51.2163161719282
22.83,-51.2163161719282
22.86,-51.2163161719282
22.89,-51.2163161719282
22.92,-51.2163161719282
22.95,-51.2163161719282
22.98,-51.2163161719282
23.01,-70.4113005887684
23.04,-70.4113005887684
23.07,-70.4113005887684
23.1,-70.4113005887684
23.13,-70.4113005887684
23.16,-70.4113005887684
23.19,-70.4113005887684
23.22,-70.4113005887684
23.25,-70.4113005887684
23.28,-70.4113005887684
23.31,-70.4113005887684
23.34,-70.4113005887684
23.37,-70.4113005887684
23.4,-70.4113005887684
23.43,-70.4113005887684
23.46,-70.4113005887684
23.49,-70.4113005887684
23.52,-27.0963668552279
23.55,-27.0963668552279
23.58,-27.0963668552279
23.61,-27.0963668552279
23.64,-27.0963668552279
23.67,-27.0963668552279
23.7,-27.0963668552279
23.73,-27.0963668552279
23.76,-27.0963668552279
23.79,-27.0963668552279
23.82,-27.0963668552279
23.85,-27.0963668552279
23.88,-27.0963668552279
23.91,-27.0963668552279
23.94,-27.0963668552279
23.97,-27.0963668552279
24,-27.0963668552279
24.03,22.9120254287481
24.06,22.9120254287481
24.09,22.9120254287481
24.12,22.9120254287481
24.15,22.9120254287481
24.18,22.9120254287481
24.21,22.9120254287481
24.24,22.9120254287481
24.27,22.9120254287481
24.3,22.9120254287481
24.33,22.9120254287481
24.36,22.9120254287481
24.39,22.9120254287481
24.42,22.9120254287481
24.45,22.9120254287481
24.48,22.9120254287481
24.51,53.2436370317173
24.54,53.2436370317173
24.57,53.2436370317173
24.6,53.2436370317173
24.63,53.2436370317173
24.66,53.2436370317173
24.69,53.2436370317173
24.72,53.2436370317173
24.75,53.2436370317173
24.78,53.2436370317173
24.81,53.2436370317173
24.84,53.2436370317173
24.87,53.2436370317173
24.9,53.2436370317173
24.93,53.2436370317173
24.96,53.2436370317173
24.99,53.2436370317173
25.02,71.6407775162499
25.05,71.6407775162499
25.08,71.6407775162499
25.11,71.6407775162499
25.14,71.6407775162499
25.17,71.6407775162499
25.2,71.6407775162499
25.23,71.6407775162499
25.26,71.6407775162499
25.29,71.6407775162499
25.32,71.6407775162499
25.35,71.6407775162499
25.38,71.6407775162499
25.41,71.6407775162499
25.44,71.6407775162499
25.47,71.6407775162499
25.5,71.6407775162499
25.53,27.3969649994585
25.56,27.3969649994585
25.59,27.3969649994585
25.62,27.3969649994585
25.65,27.3969649994585
25.68,27.3969649994585
25.71,27.3969649994585
25.74,27.3969649994585
25.77,27.3969649994585
25.8,27.3969649994585
25.83,27.3969649994585
25.86,27.3969649994585
25.89,27.3969649994585
25.92,27.3969649994585
25.95,27.3969649994585
25.98,27.3969649994585
26.01,-22.7298736344967
26.04,-22.7298736344967
26.07,-22.7298736344967
26.1,-22.7298736344967
26.13,-22.7298736344967
26.16,-22.7298736344967
26.19,-22.7298736344967
26.22,-22.7298736344967
26.25,-22.7298736344967
26.28,-22.7298736344967
26.31,-22.7298736344967
26.34,-22.7298736344967
26.37,-22.7298736344967
26.4,-22.7298736344967
26.43,-22.7298736344967
26.46,-22.7298736344967
26.49,-22.7298736344967
26.52,-53.133392280851
26.55,-53.133392280851
26.58,-53.133392280851
26.61,-53.133392280851
26.64,-53.133392280851
26.67,-53.133392280851
26.7,-53.133392280851
26.73,-53.133392280851
26.76,-53.133392280851
26.79,-53.133392280851
26.82,-53.133392280851
26.85,-53.133392280851
26.88,-53.133392280851
26.91,-53.133392280851
26.94,-53.133392280851
26.97,-53.133392280851
27,-53.133392280851
27.03,-71.5740203141682
27.06,-71.5740203141682
27.09,-71.5740203141682
27.12,-71.5740203141682
27.15,-71.5740203141682
27.18,-71.5740203141682
27.21,-71.5740203141682
27.24,-71.5740203141682
27.27,-71.5740203141682
27.3,-71.5740203141682
27.33,-71.5740203141682
27.36,-71.5740203141682
27.39,-71.5740203141682
27.42,-71.5740203141682
27.45,-71.5740203141682
27.48,-71.5740203141682
27.51,-23.7003326179012
27.54,-23.7003326179012
27.57,-23.7003326179012
27.6,-23.7003326179012
27.63,-23.7003326179012
27.66,-23.7003326179012
27.69,-23.7003326179012
27.72,-23.7003326179012
27.75,-23.7003326179012
27.78,-23.7003326179012
27.81,-23.7003326179012
27.84,-23.7003326179012
27.87,-23.7003326179012
27.9,-23.7003326179012
27.93,-23.7003326179012
27.96,-23.7003326179012
27.99,-23.7003326179012
28.02,24.9719619501257
28.05,24.9719619501257
28.08,24.9719619501257
28.11,24.9719619501257
28.14,24.9719619501257
28.17,24.9719619501257
28.2,24.9719619501257
28.23,24.9719619501257
28.26,24.9719619501257
28.29,24.9719619501257
28.32,24.9719619501257
28.35,24.9719619501257
28.38,24.9719619501257
28.41,24.9719619501257
28.44,24.9719619501257
28.47,24.9719619501257
28.5,24.9719619501257
28.53,54.4929503849602
28.56,54.4929503849602
28.59,54.4929503849602
28.62,54.4929503849602
28.65,54.4929503849602
28.68,54.4929503849602
28.71,54.4929503849602
28.74,54.4929503849602
28.77,54.4929503849602
28.8,54.4929503849602
28.83,54.4929503849602
28.86,54.4929503849602
28.89,54.4929503849602
28.92,54.4929503849602
28.95,54.4929503849602
28.98,54.4929503849602
29.01,72.3985671273085
29.04,72.3985671273085
29.07,72.3985671273085
29.1,72.3985671273085
29.13,72.3985671273085
29.16,72.3985671273085
29.19,72.3985671273085
29.22,72.3985671273085
29.25,72.3985671273085
29.28,72.3985671273085
29.31,72.3985671273085
29.34,72.3985671273085
29.37,72.3985671273085
29.4,72.3985671273085
29.43,72.3985671273085
29.46,72.3985671273085
29.49,72.3985671273085
29.52,25.7680892686655
29.55,25.7680892686655
29.58,25.7680892686655
29.61,25.7680892686655
29.64,25.7680892686655
29.67,25.7680892686655
29.7,25.7680892686655
29.73,25.7680892686655
29.76,25.7680892686655
29.79,25.7680892686655
29.82,25.7680892686655
29.85,25.7680892686655
29.88,25.7680892686655
29.91,25.7680892686655
29.94,25.7680892686655
29.97,25.7680892686655
30,25.7680892686655
0,0
0.03,0
0.06,0
0.09,0
0.12,0
0.15,0
0.18,0
0.21,0
0.24,0
0.27,0
0.3,0
0.33,0
0.36,0
0.39,0
0.42,0
0.45,0
0.48,0
0.51,1.25389098995705
0.54,1.25389098995705
0.57,1.25389098995705
0.6,1.25389098995705
0.63,1.25389098995705
0.66,1.25389098995705
0.69,1.25389098995705
0.72,1.25389098995705
0.75,1.25389098995705
0.78,1.25389098995705
0.81,1.25389098995705
0.84,1.25389098995705
0.87,1.25389098995705
0.9,1.25389098995705
0.93,1.25389098995705
0.96,1.25389098995705
0.99,1.25389098995705
1.02,0.567436217694283
1.05,0.567436217694283
1.08,0.567436217694283
1.11,0.567436217694283
1.14,0.567436217694283
1.17,0.567436217694283
1.2,0.567436217694283
1.23,0.567436217694283
1.26,0.567436217694283
1.29,0.567436217694283
1.32,0.567436217694283
1.35,0.567436217694283
1.38,0.567436217694283
1.41,0.567436217694283
1.44,0.567436217694283
1.47,0.567436217694283
1.5,0.567436217694283
1.53,0.980186461422157
1.56,0.980186461422157
1.59,0.980186461422157
1.62,0.980186461422157
1.65,0.980186461422157
1.68,0.980186461422157
1.71,0.980186461422157
1.74,0.980186461422157
1.77,0.980186461422157
1.8,0.980186461422157
1.83,0.980186461422157
1.86,0.980186461422157
1.89,0.980186461422157
1.92,0.980186461422157
1.95,0.980186461422157
1.98,0.980186461422157
2.01,0.766944884486961
2.04,0.766944884486961
2.07,0.766944884486961
2.1,0.766944884486961
2.13,0.766944884486961
2.16,0.766944884486961
2.19,0.766944884486961
2.22,0.766944884486961
2.25,0.766944884486961
2.28,0.766944884486961
2.31,0.766944884486961
2.34,0.766944884486961
2.37,0.766944884486961
2.4,0.766944884486961
2.43,0.766944884486961
2.46,0.766944884486961
2.49,0.766944884486961
2.52,0.907707213447762
2.55,0.907707213447762
2.58,0.907707213447762
2.61,0.907707213447762
2.64,0.907707213447762
2.67,0.907707213447762
2.7,0.907707213447762
2.73,0.907707213447762
2.76,0.907707213447762
2.79,0.907707213447762
2.82,0.907707213447762
2.85,0.907707213447762
2.88,0.907707213447762
2.91,0.907707213447762
2.94,0.907707213447762
2.97,0.907707213447762
3,0.907707213447762
3.03,0.845718382943344
3.06,0.845718382943344
3.09,0.845718382943344
3.12,0.845718382943344
3.15,0.845718382943344
3.18,0.845718382943344
3.21,0.845718382943344
3.24,0.845718382943344
3.27,0.845718382943344
3.3,0.845718382943344
3.33,0.845718382943344
3.36,0.845718382943344
3.39,0.845718382943344
3.42,0.845718382943344
3.45,0.845718382943344
3.48,0.845718382943344
3.51,0.897407530840874
3.54,0.897407530840874
3.57,0.897407530840874
3.6,0.897407530840874
3.63,0.897407530840874
3.66,0.897407530840874
3.69,0.897407530840874
3.72,0.897407530840874
3.75,0.897407530840874
3.78,0.897407530840874
3.81,0.897407530840874
3.84,0.897407530840874
3.87,0.897407530840874
3.9,0.897407530840874
3.93,0.897407530840874
3.96,0.897407530840874
3.99,0.897407530840874
4.02,0.883293150972176
4.05,0.883293150972176
4.08,0.883293150972176
4.11,0.883293150972176
4.14,0.883293150972176
4.17,0.883293150972176
4.2,0.883293150972176
4.23,0.883293150972176
4.26,0.883293150972176
4.29,0.883293150972176
4.32,0.883293150972176
4.35,0.883293150972176
4.38,0.883293150972176
4.41,0.883293150972176
4.44,0.883293150972176
4.47,0.883293150972176
4.5,0.883293150972176
4.53,0.905418395090675
4.56,0.905418395090675
4.59,0.905418395090675
4.62,0.905418395090675
4.65,0.905418395090675
4.68,0.905418395090675
4.71,0.905418395090675
4.74,0.905418395090675
4.77,0.905418395090675
