Time,V(yk),V(u)
10.08,8.6114501953125,8.89621524658203
10.14,8.6114501953125,8.89621524658203
10.2,8.6114501953125,8.89621524658203
10.26,8.6114501953125,8.89621524658203
10.32,8.6114501953125,8.89621524658203
10.38,8.6114501953125,8.89621524658203
10.44,8.6114501953125,8.89621524658203
10.5,8.6114501953125,8.89621524658203
10.56,8.722412109375,8.98511044921874
10.62,8.722412109375,8.98511044921874
10.68,8.722412109375,8.98511044921874
10.74,8.722412109375,8.98511044921874
10.8,8.722412109375,8.98511044921874
10.86,8.722412109375,8.98511044921874
10.92,8.722412109375,8.98511044921874
10.98,8.722412109375,8.98511044921874
11.04,8.824951171875,9.06548571777343
11.1,8.824951171875,9.06548571777343
11.16,8.824951171875,9.06548571777343
11.22,8.824951171875,9.06548571777343
11.28,8.824951171875,9.06548571777343
11.34,8.824951171875,9.06548571777343
11.4,8.824951171875,9.06548571777343
11.46,8.824951171875,9.06548571777343
11.52,8.918701171875,9.14119252929687
11.58,8.918701171875,9.14119252929687
11.64,8.918701171875,9.14119252929687
11.7,8.918701171875,9.14119252929687
11.76,8.918701171875,9.14119252929687
11.82,8.918701171875,9.14119252929687
11.88,8.918701171875,9.14119252929687
11.94,8.918701171875,9.14119252929687
12,8.918701171875,9.14119252929687
12.06,9.0054931640625,9.20919638671874
12.12,9.0054931640625,9.20919638671874
12.18,9.0054931640625,9.20919638671874
12.24,9.0054931640625,9.20919638671874
12.3,9.0054931640625,9.20919638671874
12.36,9.0054931640625,9.20919638671874
12.42,9.0054931640625,9.20919638671874
12.48,9.0054931640625,9.20919638671874
12.54,9.0849609375,9.27288192138671
12.6,9.0849609375,9.27288192138671
12.66,9.0849609375,9.27288192138671
12.72,9.0849609375,9.27288192138671
12.78,9.0849609375,9.27288192138671
12.84,9.0849609375,9.27288192138671
12.9,9.0849609375,9.27288192138671
12.96,9.0849609375,9.27288192138671
13.02,9.158203125,9.33108201904296
13.08,9.158203125,9.33108201904296
13.14,9.158203125,9.33108201904296
13.2,9.158203125,9.33108201904296
13.26,9.158203125,9.33108201904296
13.32,9.158203125,9.33108201904296
13.38,9.158203125,9.33108201904296
13.44,9.158203125,9.33108201904296
13.5,9.158203125,9.33108201904296
13.56,9.2255859375,9.38461365966796
13.62,9.2255859375,9.38461365966796
13.68,9.2255859375,9.38461365966796
13.74,9.2255859375,9.38461365966796
13.8,9.2255859375,9.38461365966796
13.86,9.2255859375,9.38461365966796
13.92,9.2255859375,9.38461365966796
13.98,9.2255859375,9.38461365966796
14.04,9.287841796875,9.43300999755859
14.1,9.287841796875,9.43300999755859
14.16,9.287841796875,9.43300999755859
14.22,9.287841796875,9.43300999755859
14.28,9.287841796875,9.43300999755859
14.34,9.287841796875,9.43300999755859
14.4,9.287841796875,9.43300999755859
14.46,9.287841796875,9.43300999755859
14.52,9.34423828125,9.4802392211914
14.58,9.34423828125,9.4802392211914
14.64,9.34423828125,9.4802392211914
14.7,9.34423828125,9.4802392211914
14.76,9.34423828125,9.4802392211914
14.82,9.34423828125,9.4802392211914
14.88,9.34423828125,9.4802392211914
14.94,9.34423828125,9.4802392211914
15,9.34423828125,9.4802392211914
15.06,9.3973388671875,9.51999891357421
15.12,9.3973388671875,9.51999891357421
15.18,9.3973388671875,9.51999891357421
15.24,9.3973388671875,9.51999891357421
15.3,9.3973388671875,9.51999891357421
15.36,9.3973388671875,9.51999891357421
15.42,9.3973388671875,9.51999891357421
15.48,9.3973388671875,9.51999891357421
15.54,9.4453125,9.55917504882812
15.6,9.4453125,9.55917504882812
15.66,9.4453125,9.55917504882812
15.72,9.4453125,9.55917504882812
15.78,9.4453125,9.55917504882812
15.84,9.4453125,9.55917504882812
15.9,9.4453125,9.55917504882812
15.96,9.4453125,9.55917504882812
16.02,9.4896240234375,9.59473312988281
16.08,9.4896240234375,9.59473312988281
16.14,9.4896240234375,9.59473312988281
16.2,9.4896240234375,9.59473312988281
16.26,9.4896240234375,9.59473312988281
16.32,9.4896240234375,9.59473312988281
16.38,9.4896240234375,9.59473312988281
16.44,9.4896240234375,9.59473312988281
16.5,9.4896240234375,9.59473312988281
16.56,9.5306396484375,9.62667315673828
16.62,9.5306396484375,9.62667315673828
16.68,9.5306396484375,9.62667315673828
16.74,9.5306396484375,9.62667315673828
16.8,9.5306396484375,9.62667315673828
16.86,9.5306396484375,9.62667315673828
16.92,9.5306396484375,9.62667315673828
16.98,9.5306396484375,9.62667315673828
17.04,9.5679931640625,9.65721264648437
17.1,9.5679931640625,9.65721264648437
17.16,9.5679931640625,9.65721264648437
17.22,9.5679931640625,9.65721264648437
17.28,9.5679931640625,9.65721264648437
17.34,9.5679931640625,9.65721264648437
17.4,9.5679931640625,9.65721264648437
17.46,9.5679931640625,9.65721264648437
17.52,9.6024169921875,9.68518448486328
17.58,9.6024169921875,9.68518448486328
17.64,9.6024169921875,9.68518448486328
17.7,9.6024169921875,9.68518448486328
17.76,9.6024169921875,9.68518448486328
17.82,9.6024169921875,9.68518448486328
17.88,9.6024169921875,9.68518448486328
17.94,9.6024169921875,9.68518448486328
18,9.6024169921875,9.68518448486328
18.06,9.6346435546875,9.70918813476562
18.12,9.6346435546875,9.70918813476562
18.18,9.6346435546875,9.70918813476562
18.24,9.6346435546875,9.70918813476562
18.3,9.6346435546875,9.70918813476562
18.36,9.6346435546875,9.70918813476562
18.42,9.6346435546875,9.70918813476562
18.48,9.6346435546875,9.70918813476562
18.54,9.66357421875,9.73342520751953
18.6,9.66357421875,9.73342520751953
18.66,9.66357421875,9.73342520751953
18.72,9.66357421875,9.73342520751953
18.78,9.66357421875,9.73342520751953
18.84,9.66357421875,9.73342520751953
18.9,9.66357421875,9.73342520751953
18.96,9.66357421875,9.73342520751953
19.02,9.690673828125,9.75427764892578
19.08,9.690673828125,9.75427764892578
19.14,9.690673828125,9.75427764892578
19.2,9.690673828125,9.75427764892578
19.26,9.690673828125,9.75427764892578
19.32,9.690673828125,9.75427764892578
19.38,9.690673828125,9.75427764892578
19.44,9.690673828125,9.75427764892578
19.5,9.690673828125,9.75427764892578
19.56,9.715576171875,9.77349613037109
19.62,9.715576171875,9.77349613037109
19.68,9.715576171875,9.77349613037109
19.74,9.715576171875,9.77349613037109
19.8,9.715576171875,9.77349613037109
19.86,9.715576171875,9.77349613037109
19.92,9.715576171875,9.77349613037109
19.98,9.715576171875,9.77349613037109
20.04,9.7379150390625,9.79294803466796
20.1,9.7379150390625,9.79294803466796
20.16,9.7379150390625,9.79294803466796
20.22,9.7379150390625,9.79294803466796
20.28,9.7379150390625,9.79294803466796
20.34,9.7379150390625,9.79294803466796
20.4,9.7379150390625,9.79294803466796
20.46,9.7379150390625,9.79294803466796
20.52,9.7591552734375,9.80878188476562
20.58,9.7591552734375,9.80878188476562
20.64,9.7591552734375,9.80878188476562
20.7,9.7591552734375,9.80878188476562
20.76,9.7591552734375,9.80878188476562
20.82,9.7591552734375,9.80878188476562
20.88,9.7591552734375,9.80878188476562
20.94,9.7591552734375,9.80878188476562
21,9.7591552734375,9.80878188476562
21.06,9.778564453125,9.82368204345703
21.12,9.778564453125,9.82368204345703
21.18,9.778564453125,9.82368204345703
21.24,9.778564453125,9.82368204345703
21.3,9.778564453125,9.82368204345703
21.36,9.778564453125,9.82368204345703
21.42,9.778564453125,9.82368204345703
21.48,9.778564453125,9.82368204345703
21.54,9.796142578125,9.83823206787109
21.6,9.796142578125,9.83823206787109
21.66,9.796142578125,9.83823206787109
21.72,9.796142578125,9.83823206787109
21.78,9.796142578125,9.83823206787109
21.84,9.796142578125,9.83823206787109
21.9,9.796142578125,9.83823206787109
21.96,9.796142578125,9.83823206787109
22.02,9.812255859375,9.8518484008789
22.08,9.812255859375,9.8518484008789
22.14,9.812255859375,9.8518484008789
22.2,9.812255859375,9.8518484008789
22.26,9.812255859375,9.8518484008789
22.32,9.812255859375,9.8518484008789
22.38,9.812255859375,9.8518484008789
22.44,9.812255859375,9.8518484008789
22.5,9.812255859375,9.8518484008789
22.56,9.82763671875,9.86266365966796
22.62,9.82763671875,9.86266365966796
22.68,9.82763671875,9.86266365966796
22.74,9.82763671875,9.86266365966796
22.8,9.82763671875,9.86266365966796
22.86,9.82763671875,9.86266365966796
22.92,9.82763671875,9.86266365966796
22.98,9.82763671875,9.86266365966796
23.04,9.8411865234375,9.87441260986327
23.1,9.8411865234375,9.87441260986327
23.16,9.8411865234375,9.87441260986327
23.22,9.8411865234375,9.87441260986327
23.28,9.8411865234375,9.87441260986327
23.34,9.8411865234375,9.87441260986327
23.4,9.8411865234375,9.87441260986327
23.46,9.8411865234375,9.87441260986327
23.52,9.85400390625,9.88417746582031
23.58,9.85400390625,9.88417746582031
23.64,9.85400390625,9.88417746582031
23.7,9.85400390625,9.88417746582031
23.76,9.85400390625,9.88417746582031
23.82,9.85400390625,9.88417746582031
23.88,9.85400390625,9.88417746582031
23.94,9.85400390625,9.88417746582031
24,9.85400390625,9.88417746582031
24.06,9.86572265625,9.89335876464843
24.12,9.86572265625,9.89335876464843
24.18,9.86572265625,9.89335876464843
24.24,9.86572265625,9.89335876464843
24.3,9.86572265625,9.89335876464843
24.36,9.86572265625,9.89335876464843
24.42,9.86572265625,9.89335876464843
24.48,9.86572265625,9.89335876464843
24.54,9.8763427734375,9.90230664062499
24.6,9.8763427734375,9.90230664062499
24.66,9.8763427734375,9.90230664062499
24.72,9.8763427734375,9.90230664062499
24.78,9.8763427734375,9.90230664062499
24.84,9.8763427734375,9.90230664062499
24.9,9.8763427734375,9.90230664062499
24.96,9.8763427734375,9.90230664062499
25.02,9.8865966796875,9.90903699951171
25.08,9.8865966796875,9.90903699951171
25.14,9.8865966796875,9.90903699951171
25.2,9.8865966796875,9.90903699951171
25.26,9.8865966796875,9.90903699951171
25.32,9.8865966796875,9.90903699951171
25.38,9.8865966796875,9.90903699951171
25.44,9.8865966796875,9.90903699951171
25.5,9.8865966796875,9.90903699951171
25.56,9.89501953125,9.91833500976562
25.62,9.89501953125,9.91833500976562
25.68,9.89501953125,9.91833500976562
25.74,9.89501953125,9.91833500976562
25.8,9.89501953125,9.91833500976562
25.86,9.89501953125,9.91833500976562
25.92,9.89501953125,9.91833500976562
25.98,9.89501953125,9.91833500976562
26.04,9.9041748046875,9.92261442871093
26.1,9.9041748046875,9.92261442871093
26.16,9.9041748046875,9.92261442871093
26.22,9.9041748046875,9.92261442871093
26.28,9.9041748046875,9.92261442871093
26.34,9.9041748046875,9.92261442871093
26.4,9.9041748046875,9.92261442871093
26.46,9.9041748046875,9.92261442871093
26.52,9.9111328125,9.93097874755859
26.58,9.9111328125,9.93097874755859
26.64,9.9111328125,9.93097874755859
26.7,9.9111328125,9.93097874755859
26.76,9.9111328125,9.93097874755859
26.82,9.9111328125,9.93097874755859
26.88,9.9111328125,9.93097874755859
26.94,9.9111328125,9.93097874755859
27,9.9111328125,9.93097874755859
27.06,9.9188232421875,9.93479132080077
27.12,9.9188232421875,9.93479132080077
27.18,9.9188232421875,9.93479132080077
27.24,9.9188232421875,9.93479132080077
27.3,9.9188232421875,9.93479132080077
27.36,9.9188232421875,9.93479132080077
27.42,9.9188232421875,9.93479132080077
27.48,9.9188232421875,9.93479132080077
27.54,9.925048828125,9.94082141113281
27.6,9.925048828125,9.94082141113281
27.66,9.925048828125,9.94082141113281
27.72,9.925048828125,9.94082141113281
27.78,9.925048828125,9.94082141113281
27.84,9.925048828125,9.94082141113281
27.9,9.925048828125,9.94082141113281
27.96,9.925048828125,9.94082141113281
28.02,9.930908203125,9.94603452148437
28.08,9.930908203125,9.94603452148437
28.14,9.930908203125,9.94603452148437
28.2,9.930908203125,9.94603452148437
28.26,9.930908203125,9.94603452148437
28.32,9.930908203125,9.94603452148437
28.38,9.930908203125,9.94603452148437
28.44,9.930908203125,9.94603452148437
28.5,9.930908203125,9.94603452148437
28.56,9.936767578125,9.94938024902343
28.62,9.936767578125,9.94938024902343
28.68,9.936767578125,9.94938024902343
28.74,9.936767578125,9.94938024902343
28.8,9.936767578125,9.94938024902343
28.86,9.936767578125,9.94938024902343
28.92,9.936767578125,9.94938024902343
28.98,9.936767578125,9.94938024902343
29.04,9.9415283203125,9.95435993652343
29.1,9.9415283203125,9.95435993652343
29.16,9.9415283203125,9.95435993652343
29.22,9.9415283203125,9.95435993652343
29.28,9.9415283203125,9.95435993652343
29.34,9.9415283203125,9.95435993652343
29.4,9.9415283203125,9.95435993652343
29.46,9.9415283203125,9.95435993652343
29.52,9.9466552734375,9.95665526123046
29.58,9.9466552734375,9.95665526123046
29.64,9.9466552734375,9.95665526123046
29.7,9.9466552734375,9.95665526123046
29.76,9.9466552734375,9.95665526123046
29.82,9.9466552734375,9.95665526123046
29.88,9.9466552734375,9.95665526123046
29.94,9.9466552734375,9.95665526123046
30,9.9466552734375,9.95665526123046
30.06,9.9503173828125,-12
30.12,9.9503173828125,-12
30.18,9.9503173828125,-12
30.24,9.9503173828125,-12
30.3,9.9503173828125,-12
30.36,9.9503173828125,-12
30.42,9.9503173828125,-12
30.48,9.9503173828125,-12
30.54,1.33447265625,12
30.6,1.33447265625,12
30.66,1.33447265625,12
30.72,1.33447265625,12
30.78,1.33447265625,12
30.84,1.33447265625,12
30.9,1.33447265625,12
30.96,1.33447265625,12
31.02,5.50341796875,-1.71172514648437
31.08,5.50341796875,-1.71172514648437
31.14,5.50341796875,-1.71172514648437
31.2,5.50341796875,-1.71172514648437
31.26,5.50341796875,-1.71172514648437
31.32,5.50341796875,-1.71172514648437
31.38,5.50341796875,-1.71172514648437
31.44,5.50341796875,-1.71172514648437
31.5,5.50341796875,-1.71172514648437
31.56,2.688720703125,5.50477573242188
31.62,2.688720703125,5.50477573242188
31.68,2.688720703125,5.50477573242188
31.74,2.688720703125,5.50477573242188
31.8,2.688720703125,5.50477573242188
31.86,2.688720703125,5.50477573242188
31.92,2.688720703125,5.50477573242188
31.98,2.688720703125,5.50477573242188
32.04,3.7869873046875,1.14770478515625
32.1,3.7869873046875,1.14770478515625
32.16,3.7869873046875,1.14770478515625
32.22,3.7869873046875,1.14770478515625
32.28,3.7869873046875,1.14770478515625
32.34,3.7869873046875,1.14770478515625
32.4,3.7869873046875,1.14770478515625
32.46,3.7869873046875,1.14770478515625
32.52,2.756103515625,3.22621856689453
32.58,2.756103515625,3.22621856689453
32.64,2.756103515625,3.22621856689453
32.7,2.756103515625,3.22621856689453
32.76,2.756103515625,3.22621856689453
32.82,2.756103515625,3.22621856689453
32.88,2.756103515625,3.22621856689453
32.94,2.756103515625,3.22621856689453
33,2.756103515625,3.22621856689453
33.06,2.9395751953125,1.76312413330078
33.12,2.9395751953125,1.76312413330078
33.18,2.9395751953125,1.76312413330078
33.24,2.9395751953125,1.76312413330078
33.3,2.9395751953125,1.76312413330078
33.36,2.9395751953125,1.76312413330078
33.42,2.9395751953125,1.76312413330078
33.48,2.9395751953125,1.76312413330078
33.54,2.47998046875,2.29100991210938
33.6,2.47998046875,2.29100991210938
33.66,2.47998046875,2.29100991210938
33.72,2.47998046875,2.29100991210938
33.78,2.47998046875,2.29100991210938
33.84,2.47998046875,2.29100991210938
33.9,2.47998046875,2.29100991210938
33.96,2.47998046875,2.29100991210938
34.02,2.406005859375,1.73639721679688
34.08,2.406005859375,1.73639721679688
34.14,2.406005859375,1.73639721679688
34.2,2.406005859375,1.73639721679688
34.26,2.406005859375,1.73639721679688
34.32,2.406005859375,1.73639721679688
34.38,2.406005859375,1.73639721679688
34.44,2.406005859375,1.73639721679688
34.5,2.406005859375,1.73639721679688
34.56,2.14453125,1.80292272949219
34.62,2.14453125,1.80292272949219
34.68,2.14453125,1.80292272949219
34.74,2.14453125,1.80292272949219
34.8,2.14453125,1.80292272949219
34.86,2.14453125,1.80292272949219
34.92,2.14453125,1.80292272949219
34.98,2.14453125,1.80292272949219
35.04,2.0108642578125,1.54545732421875
35.1,2.0108642578125,1.54545732421875
35.16,2.0108642578125,1.54545732421875
35.22,2.0108642578125,1.54545732421875
35.28,2.0108642578125,1.54545732421875
35.34,2.0108642578125,1.54545732421875
35.4,2.0108642578125,1.54545732421875
35.46,2.0108642578125,1.54545732421875
35.52,1.8292236328125,1.48348355712891
35.58,1.8292236328125,1.48348355712891
35.64,1.8292236328125,1.48348355712891
35.7,1.8292236328125,1.48348355712891
35.76,1.8292236328125,1.48348355712891
35.82,1.8292236328125,1.48348355712891
35.88,1.8292236328125,1.48348355712891
35.94,1.8292236328125,1.48348355712891
36,1.8292236328125,1.48348355712891
36.06,1.694091796875,1.33117514648438
36.12,1.694091796875,1.33117514648438
36.18,1.694091796875,1.33117514648438
36.24,1.694091796875,1.33117514648438
36.3,1.694091796875,1.33117514648438
36.36,1.694091796875,1.33117514648438
36.42,1.694091796875,1.33117514648438
36.48,1.694091796875,1.33117514648438
36.54,1.5523681640625,1.24294130859375
36.6,1.5523681640625,1.24294130859375
36.66,1.5523681640625,1.24294130859375
36.72,1.5523681640625,1.24294130859375
36.78,1.5523681640625,1.24294130859375
36.84,1.5523681640625,1.24294130859375
36.9,1.5523681640625,1.24294130859375
36.96,1.5523681640625,1.24294130859375
37.02,1.4315185546875,1.13334927978516
37.08,1.4315185546875,1.13334927978516
37.14,1.4315185546875,1.13334927978516
37.2,1.4315185546875,1.13334927978516
37.26,1.4315185546875,1.13334927978516
37.32,1.4315185546875,1.13334927978516
37.38,1.4315185546875,1.13334927978516
37.44,1.4315185546875,1.13334927978516
37.5,1.4315185546875,1.13334927978516
37.56,1.3150634765625,1.04826665039063
37.62,1.3150634765625,1.04826665039063
37.68,1.3150634765625,1.04826665039063
37.74,1.3150634765625,1.04826665039063
37.8,1.3150634765625,1.04826665039063
37.86,1.3150634765625,1.04826665039063
37.92,1.3150634765625,1.04826665039063
37.98,1.3150634765625,1.04826665039063
38.04,1.210693359375,0.961783483886722
38.1,1.210693359375,0.961783483886722
38.16,1.210693359375,0.961783483886722
38.22,1.210693359375,0.961783483886722
38.28,1.210693359375,0.961783483886722
38.34,1.210693359375,0.961783483886722
38.4,1.210693359375,0.961783483886722
38.46,1.210693359375,0.961783483886722
38.52,1.11328125,0.886387902832034
38.58,1.11328125,0.886387902832034
38.64,1.11328125,0.886387902832034
38.7,1.11328125,0.886387902832034
38.76,1.11328125,0.886387902832034
38.82,1.11328125,0.886387902832034
38.88,1.11328125,0.886387902832034
38.94,1.11328125,0.886387902832034
39,1.11328125,0.886387902832034
39.06,1.024658203125,0.814026818847659
39.12,1.024658203125,0.814026818847659
39.18,1.024658203125,0.814026818847659
39.24,1.024658203125,0.814026818847659
39.3,1.024658203125,0.814026818847659
39.36,1.024658203125,0.814026818847659
39.42,1.024658203125,0.814026818847659
39.48,1.024658203125,0.814026818847659
39.54,0.9422607421875,0.750068957519534
39.6,0.9422607421875,0.750068957519534
39.66,0.9422607421875,0.750068957519534
39.72,0.9422607421875,0.750068957519534
39.78,0.9422607421875,0.750068957519534
39.84,0.9422607421875,0.750068957519534
39.9,0.9422607421875,0.750068957519534
39.96,0.9422607421875,0.750068957519534
40.02,0.8671875,0.689028881835941
40.08,0.8671875,0.689028881835941
40.14,0.8671875,0.689028881835941
40.2,0.8671875,0.689028881835941
40.26,0.8671875,0.689028881835941
40.32,0.8671875,0.689028881835941
40.38,0.8671875,0.689028881835941
40.44,0.8671875,0.689028881835941
40.5,0.8671875,0.689028881835941
40.56,0.797607421875,0.634407934570316
40.62,0.797607421875,0.634407934570316
40.68,0.797607421875,0.634407934570316
40.74,0.797607421875,0.634407934570316
40.8,0.797607421875,0.634407934570316
40.86,0.797607421875,0.634407934570316
40.92,0.797607421875,0.634407934570316
40.98,0.797607421875,0.634407934570316
41.04,0.73388671875,0.583288330078128
41.1,0.73388671875,0.583288330078128
41.16,0.73388671875,0.583288330078128
41.22,0.73388671875,0.583288330078128
41.28,0.73388671875,0.583288330078128
41.34,0.73388671875,0.583288330078128
41.4,0.73388671875,0.583288330078128
41.46,0.73388671875,0.583288330078128
41.52,0.6749267578125,0.537304028320316
41.58,0.6749267578125,0.537304028320316
41.64,0.6749267578125,0.537304028320316
41.7,0.6749267578125,0.537304028320316
41.76,0.6749267578125,0.537304028320316
41.82,0.6749267578125,0.537304028320316
41.88,0.6749267578125,0.537304028320316
41.94,0.6749267578125,0.537304028320316
42,0.6749267578125,0.537304028320316
42.06,0.62109375,0.49377066650391
42.12,0.62109375,0.49377066650391
42.18,0.62109375,0.49377066650391
42.24,0.62109375,0.49377066650391
42.3,0.62109375,0.49377066650391
42.36,0.62109375,0.49377066650391
42.42,0.62109375,0.49377066650391
42.48,0.62109375,0.49377066650391
42.54,0.5712890625,0.45455562744141
42.6,0.5712890625,0.45455562744141
42.66,0.5712890625,0.45455562744141
42.72,0.5712890625,0.45455562744141
42.78,0.5712890625,0.45455562744141
42.84,0.5712890625,0.45455562744141
42.9,0.5712890625,0.45455562744141
42.96,0.5712890625,0.45455562744141
43.02,0.5255126953125,0.418375085449222
43.08,0.5255126953125,0.418375085449222
43.14,0.5255126953125,0.418375085449222
43.2,0.5255126953125,0.418375085449222
43.26,0.5255126953125,0.418375085449222
43.32,0.5255126953125,0.418375085449222
43.38,0.5255126953125,0.418375085449222
43.44,0.5255126953125,0.418375085449222
43.5,0.5255126953125,0.418375085449222
43.56,0.4837646484375,0.383945214843753
43.62,0.4837646484375,0.383945214843753
43.68,0.4837646484375,0.383945214843753
43.74,0.4837646484375,0.383945214843753
